usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-10-19,12:44:00,S02507,Gym,JHE,112,CardSwipe,True
2,2025-10-19,19:28:00,S03450,Cafeteria,ITB,51,CardSwipe,True
3,2025-10-19,08:03:00,S03897,StudyRoom,Mills Library,77,MobileApp,False
4,2025-10-19,21:55:00,S01325,Library,Thode Library,92,FrontDesk,True
5,2025-10-19,12:42:00,S01966,Cafeteria,DBAC,116,FrontDesk,True
6,2025-10-19,18:05:00,S01403,Gym,DBAC,131,CardSwipe,True
7,2025-10-19,17:18:00,S01145,StudyRoom,Mills Library,78,MobileApp,False
8,2025-10-19,14:54:00,S02503,StudyRoom,PGCLL,70,FrontDesk,False
9,2025-10-19,12:50:00,S02664,Library,JHE,79,CardSwipe,True
10,2025-10-19,11:00:00,S01823,Gym,DBAC,83,CardSwipe,True
11,2025-10-19,18:33:00,S03849,StudyRoom,PGCLL,144,FrontDesk,True
12,2025-10-19,15:25:00,S02182,Library,Thode Library,102,MobileApp,False
13,2025-10-19,11:22:00,S00288,Cafeteria,ITB,75,FrontDesk,True
14,2025-10-19,21:29:00,S04585,Library,Mills Library,99,FrontDesk,True
15,2025-10-19,20:24:00,S03142,Gym,DBAC,51,FrontDesk,True
16,2025-10-19,09:33:00,S02573,StudyRoom,JHE,68,CardSwipe,False
17,2025-10-19,09:17:00,S01893,StudyRoom,DBAC,50,FrontDesk,False
18,2025-10-19,13:16:00,S00247,Cafeteria,PGCLL,66,FrontDesk,True
19,2025-10-19,18:34:00,S04081,Gym,JHE,60,CardSwipe,True
20,2025-10-19,14:46:00,S04151,Library,JHE,82,CardSwipe,False
21,2025-10-19,14:56:00,S03001,StudyRoom,Thode Library,108,CardSwipe,False
22,2025-10-19,12:17:00,S04105,StudyRoom,PGCLL,95,CardSwipe,True
23,2025-10-19,11:57:00,S00044,StudyRoom,JHE,168,FrontDesk,True
24,2025-10-19,11:00:00,S01115,Library,Mills Library,60,FrontDesk,True
25,2025-10-19,11:59:00,S02591,Cafeteria,JHE,62,FrontDesk,True
26,2025-10-19,09:36:00,S02004,Cafeteria,ITB,113,FrontDesk,False
27,2025-10-19,17:46:00,S01683,Cafeteria,ITB,22,MobileApp,False
28,2025-10-19,18:42:00,S00877,StudyRoom,Thode Library,97,FrontDesk,True
29,2025-10-19,21:01:00,S00762,Cafeteria,Mills Library,66,FrontDesk,True
30,2025-10-19,21:51:00,S01688,Cafeteria,DBAC,124,FrontDesk,True
31,2025-10-19,15:14:00,S03332,Library,Mills Library,118,FrontDesk,False
32,2025-10-19,11:38:00,S01625,ComputerLab,PGCLL,136,MobileApp,True
33,2025-10-19,11:51:00,S00572,Library,PGCLL,102,CardSwipe,True
34,2025-10-19,14:33:00,S01417,ComputerLab,Mills Library,96,CardSwipe,False
35,2025-10-19,17:25:00,S00975,StudyRoom,PGCLL,83,CardSwipe,False
36,2025-10-19,14:17:00,S00140,Library,PGCLL,117,CardSwipe,False
37,2025-10-19,12:35:00,S04797,Cafeteria,PGCLL,132,MobileApp,True
38,2025-10-19,11:53:00,S02519,Gym,Thode Library,60,CardSwipe,True
39,2025-10-19,21:41:00,S01368,Gym,JHE,29,MobileApp,True
40,2025-10-19,13:19:00,S02709,Cafeteria,PGCLL,74,FrontDesk,True
41,2025-10-19,18:37:00,S01617,Gym,DBAC,25,FrontDesk,True
42,2025-10-19,19:07:00,S01067,Cafeteria,JHE,138,MobileApp,True
43,2025-10-19,19:16:00,S01845,Library,Mills Library,118,MobileApp,True
44,2025-10-19,15:27:00,S02753,Gym,Mills Library,106,FrontDesk,False
45,2025-10-19,14:11:00,S03578,StudyRoom,ITB,63,CardSwipe,False
46,2025-10-19,21:15:00,S00644,Gym,DBAC,82,MobileApp,True
47,2025-10-19,14:53:00,S02911,StudyRoom,JHE,91,CardSwipe,False
48,2025-10-19,15:22:00,S03986,StudyRoom,Thode Library,71,CardSwipe,False
49,2025-10-19,12:36:00,S04175,Library,Thode Library,66,MobileApp,True
50,2025-10-19,10:55:00,S04647,StudyRoom,Mills Library,73,CardSwipe,False
51,2025-10-19,13:02:00,S01139,Library,Thode Library,73,CardSwipe,True
52,2025-10-19,19:34:00,S03947,Library,Mills Library,88,MobileApp,True
53,2025-10-19,19:09:00,S03873,StudyRoom,Thode Library,68,MobileApp,True
54,2025-10-19,19:36:00,S03367,Library,JHE,119,CardSwipe,True
55,2025-10-19,11:07:00,S04348,ComputerLab,JHE,97,FrontDesk,True
56,2025-10-19,18:04:00,S02076,Library,Mills Library,93,CardSwipe,True
57,2025-10-19,18:37:00,S00710,Library,PGCLL,95,FrontDesk,True
58,2025-10-19,18:03:00,S03245,Library,Thode Library,135,MobileApp,True
59,2025-10-19,10:16:00,S01499,ComputerLab,ITB,65,FrontDesk,False
60,2025-10-19,20:51:00,S00611,StudyRoom,Mills Library,66,FrontDesk,True
61,2025-10-19,20:13:00,S03880,ComputerLab,ITB,79,MobileApp,True
62,2025-10-19,14:09:00,S02157,Cafeteria,DBAC,101,MobileApp,False
63,2025-10-19,12:31:00,S02752,ComputerLab,PGCLL,75,MobileApp,True
64,2025-10-19,15:07:00,S04568,ComputerLab,Thode Library,64,CardSwipe,False
65,2025-10-19,18:56:00,S02019,Gym,DBAC,121,CardSwipe,True
66,2025-10-19,10:14:00,S04525,ComputerLab,Thode Library,95,MobileApp,False
67,2025-10-19,21:08:00,S04127,Gym,DBAC,23,FrontDesk,True
68,2025-10-19,19:39:00,S04179,ComputerLab,Thode Library,159,MobileApp,True
69,2025-10-19,21:17:00,S00997,StudyRoom,Mills Library,115,MobileApp,True
70,2025-10-19,13:12:00,S03159,StudyRoom,Thode Library,132,CardSwipe,True
71,2025-10-19,20:50:00,S01085,ComputerLab,ITB,158,CardSwipe,True
72,2025-10-19,22:50:00,S02964,ComputerLab,PGCLL,61,MobileApp,False
73,2025-10-19,13:28:00,S03706,Library,Mills Library,96,CardSwipe,True
74,2025-10-19,11:50:00,S03072,Gym,ITB,82,FrontDesk,True
75,2025-10-19,12:35:00,S04059,Gym,DBAC,55,CardSwipe,True
76,2025-10-19,19:11:00,S04022,StudyRoom,ITB,119,FrontDesk,True
77,2025-10-19,14:27:00,S02224,Library,Thode Library,101,CardSwipe,False
78,2025-10-19,16:32:00,S02838,Library,Mills Library,107,MobileApp,False
79,2025-10-19,09:30:00,S01073,ComputerLab,PGCLL,40,CardSwipe,False
80,2025-10-19,09:56:00,S04456,Library,Thode Library,57,FrontDesk,False
81,2025-10-19,14:46:00,S04099,Cafeteria,JHE,143,MobileApp,False
82,2025-10-19,18:08:00,S00407,Gym,PGCLL,108,FrontDesk,True
83,2025-10-19,19:37:00,S00266,StudyRoom,JHE,72,FrontDesk,True
84,2025-10-19,21:22:00,S01320,StudyRoom,Mills Library,53,MobileApp,True
85,2025-10-19,14:09:00,S02150,ComputerLab,ITB,150,MobileApp,False
86,2025-10-19,20:48:00,S00997,Library,PGCLL,56,FrontDesk,True
