usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-04,20:37:00,S02727,StudyRoom,ITB,59,MobileApp,True
2,2025-11-04,13:57:00,S00466,Library,Mills Library,60,FrontDesk,True
3,2025-11-04,20:08:00,S00702,Library,Thode Library,117,FrontDesk,True
4,2025-11-04,12:17:00,S01105,Cafeteria,PGCLL,104,FrontDesk,True
5,2025-11-04,19:12:00,S02642,Cafeteria,Mills Library,77,FrontDesk,True
6,2025-11-04,12:29:00,S00594,Gym,DBAC,149,CardSwipe,True
7,2025-11-04,22:46:00,S03545,Library,Mills Library,64,FrontDesk,False
8,2025-11-04,19:07:00,S03272,StudyRoom,PGCLL,133,CardSwipe,True
9,2025-11-04,21:51:00,S03585,Gym,PGCLL,115,MobileApp,True
10,2025-11-04,12:05:00,S02586,Library,Thode Library,15,FrontDesk,True
11,2025-11-04,09:57:00,S00520,Gym,DBAC,137,FrontDesk,False
12,2025-11-04,12:05:00,S02234,Gym,DBAC,94,MobileApp,True
13,2025-11-04,19:56:00,S00560,Cafeteria,DBAC,95,CardSwipe,True
14,2025-11-04,18:12:00,S04112,Gym,Mills Library,115,FrontDesk,True
15,2025-11-04,19:19:00,S03148,Library,Thode Library,58,FrontDesk,True
16,2025-11-04,13:24:00,S01597,ComputerLab,Mills Library,116,MobileApp,True
17,2025-11-04,19:48:00,S04081,ComputerLab,Thode Library,62,CardSwipe,True
18,2025-11-04,14:14:00,S01171,Gym,ITB,96,FrontDesk,False
19,2025-11-04,13:04:00,S00563,StudyRoom,Thode Library,53,FrontDesk,True
20,2025-11-04,12:33:00,S01039,Library,Mills Library,109,CardSwipe,True
21,2025-11-04,11:59:00,S04339,ComputerLab,ITB,89,FrontDesk,True
22,2025-11-04,19:34:00,S04158,Library,JHE,140,MobileApp,True
23,2025-11-04,21:57:00,S04817,Cafeteria,ITB,107,FrontDesk,True
24,2025-11-04,16:13:00,S00309,Gym,DBAC,54,MobileApp,False
25,2025-11-04,14:04:00,S00120,StudyRoom,PGCLL,82,FrontDesk,False
26,2025-11-04,19:02:00,S03762,Library,Thode Library,84,FrontDesk,True
27,2025-11-04,12:39:00,S02482,StudyRoom,Mills Library,113,MobileApp,True
28,2025-11-04,18:26:00,S01305,ComputerLab,ITB,99,FrontDesk,True
29,2025-11-04,20:56:00,S00180,Cafeteria,JHE,15,FrontDesk,True
30,2025-11-04,10:29:00,S01098,Gym,JHE,88,CardSwipe,False
31,2025-11-04,13:04:00,S01090,Gym,DBAC,52,MobileApp,True
