usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-19,14:08:00,S00215,StudyRoom,Thode Library,49,MobileApp,False
2,2025-11-19,08:49:00,S04549,Library,PGCLL,108,FrontDesk,False
3,2025-11-19,14:26:00,S03610,StudyRoom,Thode Library,76,FrontDesk,False
4,2025-11-19,11:27:00,S03366,Gym,JHE,87,FrontDesk,True
5,2025-11-19,12:13:00,S02135,StudyRoom,Thode Library,82,MobileApp,True
6,2025-11-19,19:08:00,S00132,Library,Thode Library,66,CardSwipe,True
7,2025-11-19,11:36:00,S01130,Library,Thode Library,121,FrontDesk,True
8,2025-11-19,18:54:00,S04103,StudyRoom,Mills Library,83,CardSwipe,True
9,2025-11-19,14:49:00,S02639,ComputerLab,Thode Library,78,FrontDesk,False
10,2025-11-19,14:38:00,S00440,StudyRoom,ITB,131,CardSwipe,False
11,2025-11-19,14:44:00,S02046,StudyRoom,ITB,55,CardSwipe,False
12,2025-11-19,15:31:00,S02221,Library,Mills Library,51,FrontDesk,False
13,2025-11-19,19:08:00,S00828,ComputerLab,Thode Library,129,FrontDesk,True
14,2025-11-19,12:01:00,S04246,StudyRoom,PGCLL,65,CardSwipe,True
15,2025-11-19,10:19:00,S03918,ComputerLab,JHE,104,MobileApp,False
16,2025-11-19,14:22:00,S04281,Library,Mills Library,61,CardSwipe,False
17,2025-11-19,10:35:00,S03440,Library,JHE,70,FrontDesk,False
18,2025-11-19,14:05:00,S04872,Library,Mills Library,109,CardSwipe,False
19,2025-11-19,13:56:00,S02597,ComputerLab,JHE,80,FrontDesk,True
20,2025-11-19,14:40:00,S03224,Gym,DBAC,104,MobileApp,False
21,2025-11-19,20:40:00,S02571,StudyRoom,Mills Library,43,CardSwipe,True
22,2025-11-19,11:17:00,S03793,Gym,Thode Library,52,MobileApp,True
23,2025-11-19,17:17:00,S04563,StudyRoom,Mills Library,79,FrontDesk,False
24,2025-11-19,12:01:00,S03835,ComputerLab,DBAC,75,MobileApp,True
25,2025-11-19,13:15:00,S00839,Gym,ITB,63,CardSwipe,True
26,2025-11-19,12:28:00,S00967,Gym,DBAC,55,MobileApp,True
27,2025-11-19,12:56:00,S01155,StudyRoom,Mills Library,95,FrontDesk,True
28,2025-11-19,11:41:00,S03726,StudyRoom,Mills Library,26,FrontDesk,True
29,2025-11-19,11:35:00,S01987,Library,JHE,71,MobileApp,True
30,2025-11-19,11:40:00,S00611,Gym,DBAC,113,MobileApp,True
31,2025-11-19,11:33:00,S00708,StudyRoom,JHE,57,CardSwipe,True
32,2025-11-19,11:50:00,S02684,ComputerLab,PGCLL,100,CardSwipe,True
33,2025-11-19,13:38:00,S01795,Library,JHE,47,MobileApp,True
34,2025-11-19,20:39:00,S00087,StudyRoom,Mills Library,140,FrontDesk,True
35,2025-11-19,21:43:00,S00526,StudyRoom,Mills Library,36,FrontDesk,True
36,2025-11-19,18:22:00,S01547,Cafeteria,JHE,57,MobileApp,True
37,2025-11-19,12:10:00,S04630,StudyRoom,Thode Library,68,CardSwipe,True
38,2025-11-19,12:35:00,S02921,Library,Mills Library,121,FrontDesk,True
39,2025-11-19,22:04:00,S02651,ComputerLab,PGCLL,119,MobileApp,False
40,2025-11-19,20:52:00,S01362,Gym,ITB,125,MobileApp,True
41,2025-11-19,11:25:00,S02901,Library,Mills Library,73,FrontDesk,True
42,2025-11-19,16:10:00,S01310,Library,DBAC,70,CardSwipe,False
43,2025-11-19,14:12:00,S01258,ComputerLab,Mills Library,98,CardSwipe,False
44,2025-11-19,20:26:00,S02604,Library,DBAC,89,FrontDesk,True
45,2025-11-19,21:35:00,S04813,StudyRoom,Thode Library,102,CardSwipe,True
46,2025-11-19,12:15:00,S04874,ComputerLab,ITB,117,CardSwipe,True
47,2025-11-19,21:24:00,S02778,Library,Thode Library,143,CardSwipe,True
48,2025-11-19,10:26:00,S04264,StudyRoom,JHE,97,CardSwipe,False
49,2025-11-19,19:20:00,S00594,Library,Thode Library,87,FrontDesk,True
50,2025-11-19,18:44:00,S04005,StudyRoom,DBAC,92,CardSwipe,True
51,2025-11-19,12:10:00,S01032,Cafeteria,JHE,66,CardSwipe,True
52,2025-11-19,11:14:00,S03238,Cafeteria,PGCLL,75,MobileApp,True
53,2025-11-19,08:58:00,S04888,StudyRoom,ITB,126,MobileApp,False
54,2025-11-19,20:50:00,S02524,Gym,ITB,86,FrontDesk,True
55,2025-11-19,11:42:00,S02229,Library,Thode Library,94,FrontDesk,True
56,2025-11-19,18:31:00,S00207,Library,Thode Library,100,MobileApp,True
57,2025-11-19,18:49:00,S04758,Gym,DBAC,70,FrontDesk,True
58,2025-11-19,14:32:00,S03164,Library,ITB,66,FrontDesk,False
59,2025-11-19,22:51:00,S00206,Gym,DBAC,85,CardSwipe,False
60,2025-11-19,11:18:00,S02564,Cafeteria,PGCLL,47,FrontDesk,True
61,2025-11-19,18:47:00,S02451,ComputerLab,JHE,63,MobileApp,True
62,2025-11-19,17:46:00,S03211,Gym,DBAC,59,FrontDesk,False
63,2025-11-19,13:59:00,S02999,Library,DBAC,69,FrontDesk,True
64,2025-11-19,19:41:00,S00211,Library,JHE,35,CardSwipe,True
65,2025-11-19,19:11:00,S04538,Library,ITB,80,FrontDesk,True
66,2025-11-19,14:05:00,S04476,Library,PGCLL,90,MobileApp,False
67,2025-11-19,13:58:00,S01752,Cafeteria,PGCLL,92,FrontDesk,True
68,2025-11-19,11:46:00,S04128,Gym,JHE,96,CardSwipe,True
69,2025-11-19,21:46:00,S02724,Gym,DBAC,88,CardSwipe,True
70,2025-11-19,21:47:00,S01618,StudyRoom,JHE,112,FrontDesk,True
71,2025-11-19,13:49:00,S01714,Cafeteria,DBAC,85,FrontDesk,True
72,2025-11-19,18:33:00,S04314,Gym,DBAC,114,CardSwipe,True
73,2025-11-19,18:06:00,S01133,Library,PGCLL,85,MobileApp,True
74,2025-11-19,11:25:00,S03498,Library,JHE,46,CardSwipe,True
75,2025-11-19,13:40:00,S01786,Gym,DBAC,59,FrontDesk,True
76,2025-11-19,13:51:00,S03665,Cafeteria,ITB,62,MobileApp,True
77,2025-11-19,15:49:00,S03660,StudyRoom,ITB,118,CardSwipe,False
78,2025-11-19,11:00:00,S02894,Library,Thode Library,129,FrontDesk,True
79,2025-11-19,14:56:00,S03417,Gym,JHE,92,MobileApp,False
80,2025-11-19,20:46:00,S00488,Library,JHE,127,FrontDesk,True
81,2025-11-19,15:48:00,S00969,Gym,PGCLL,44,FrontDesk,False
82,2025-11-19,20:06:00,S02667,StudyRoom,JHE,88,CardSwipe,True
83,2025-11-19,17:22:00,S00878,Library,JHE,106,CardSwipe,False
84,2025-11-19,14:08:00,S02654,ComputerLab,PGCLL,82,CardSwipe,False
85,2025-11-19,20:31:00,S04581,Library,Mills Library,89,FrontDesk,True
86,2025-11-19,11:51:00,S01779,ComputerLab,ITB,126,FrontDesk,True
87,2025-11-19,17:37:00,S02519,Library,JHE,89,MobileApp,False
88,2025-11-19,08:59:00,S00952,StudyRoom,ITB,130,CardSwipe,False
89,2025-11-19,19:07:00,S03306,ComputerLab,Thode Library,40,FrontDesk,True
90,2025-11-19,13:13:00,S01269,Gym,DBAC,54,MobileApp,True
91,2025-11-19,11:35:00,S01744,Library,Thode Library,64,FrontDesk,True
92,2025-11-19,14:39:00,S01824,ComputerLab,PGCLL,89,MobileApp,False
93,2025-11-19,16:24:00,S04652,Library,Mills Library,114,FrontDesk,False
94,2025-11-19,09:20:00,S03878,Library,Thode Library,110,CardSwipe,False
95,2025-11-19,19:43:00,S03202,ComputerLab,PGCLL,94,MobileApp,True
96,2025-11-19,21:06:00,S03392,ComputerLab,ITB,35,CardSwipe,True
97,2025-11-19,18:28:00,S01454,Library,ITB,33,CardSwipe,True
98,2025-11-19,21:43:00,S01446,Gym,Mills Library,151,MobileApp,True
99,2025-11-19,18:32:00,S03712,Gym,ITB,107,FrontDesk,True
100,2025-11-19,14:57:00,S01775,StudyRoom,Thode Library,53,FrontDesk,False
101,2025-11-19,20:38:00,S01957,Gym,DBAC,127,CardSwipe,True
102,2025-11-19,17:25:00,S00234,StudyRoom,Mills Library,70,FrontDesk,False
103,2025-11-19,13:53:00,S04739,Gym,PGCLL,74,CardSwipe,True
104,2025-11-19,16:51:00,S04918,StudyRoom,JHE,79,FrontDesk,False
105,2025-11-19,20:16:00,S04104,Library,Mills Library,132,CardSwipe,True
106,2025-11-19,21:36:00,S00243,Cafeteria,PGCLL,64,CardSwipe,True
107,2025-11-19,22:42:00,S01469,Cafeteria,PGCLL,56,CardSwipe,False
108,2025-11-19,13:58:00,S02322,Cafeteria,JHE,56,MobileApp,True
109,2025-11-19,13:03:00,S02729,Library,ITB,104,CardSwipe,True
110,2025-11-19,11:46:00,S03037,ComputerLab,JHE,45,MobileApp,True
111,2025-11-19,20:39:00,S02895,ComputerLab,ITB,38,CardSwipe,True
112,2025-11-19,19:45:00,S01801,Cafeteria,PGCLL,59,FrontDesk,True
113,2025-11-19,11:36:00,S00264,Library,PGCLL,57,MobileApp,True
114,2025-11-19,21:45:00,S00229,Gym,PGCLL,39,MobileApp,True
115,2025-11-19,19:38:00,S02923,StudyRoom,JHE,81,CardSwipe,True
116,2025-11-19,11:01:00,S00616,StudyRoom,DBAC,84,MobileApp,True
117,2025-11-19,18:12:00,S00503,StudyRoom,ITB,142,MobileApp,True
118,2025-11-19,11:12:00,S03932,Library,JHE,64,MobileApp,True
119,2025-11-19,19:39:00,S00657,StudyRoom,ITB,54,CardSwipe,True
120,2025-11-19,22:52:00,S02712,Library,Thode Library,23,FrontDesk,False
121,2025-11-19,14:52:00,S00091,Library,ITB,98,MobileApp,False
122,2025-11-19,20:20:00,S02343,ComputerLab,Mills Library,120,MobileApp,True
123,2025-11-19,11:53:00,S00070,Library,Mills Library,90,CardSwipe,True
124,2025-11-19,13:41:00,S01338,Gym,DBAC,119,CardSwipe,True
125,2025-11-19,16:57:00,S03224,StudyRoom,Thode Library,33,MobileApp,False
126,2025-11-19,21:51:00,S02884,Cafeteria,JHE,113,MobileApp,True
127,2025-11-19,21:45:00,S02994,StudyRoom,ITB,147,FrontDesk,True
128,2025-11-19,14:11:00,S04940,StudyRoom,Thode Library,128,MobileApp,False
129,2025-11-19,10:38:00,S02879,Library,Thode Library,131,FrontDesk,False
130,2025-11-19,11:25:00,S02871,StudyRoom,DBAC,103,FrontDesk,True
131,2025-11-19,12:18:00,S03806,Library,Thode Library,122,MobileApp,True
132,2025-11-19,13:51:00,S04685,Gym,DBAC,98,CardSwipe,True
133,2025-11-19,13:50:00,S00712,Library,DBAC,81,CardSwipe,True
134,2025-11-19,18:47:00,S00010,ComputerLab,ITB,124,CardSwipe,True
135,2025-11-19,13:51:00,S03342,StudyRoom,PGCLL,58,MobileApp,True
136,2025-11-19,19:20:00,S00778,Gym,Thode Library,49,MobileApp,True
137,2025-11-19,19:29:00,S04860,Cafeteria,JHE,65,CardSwipe,True
138,2025-11-19,14:13:00,S03551,Library,Mills Library,95,MobileApp,False
139,2025-11-19,12:27:00,S02946,Library,Thode Library,116,CardSwipe,True
140,2025-11-19,12:57:00,S02564,Library,Thode Library,45,FrontDesk,True
141,2025-11-19,14:26:00,S03249,Library,Mills Library,65,FrontDesk,False
142,2025-11-19,15:59:00,S02769,StudyRoom,Mills Library,62,CardSwipe,False
143,2025-11-19,21:20:00,S04490,Gym,DBAC,86,CardSwipe,True
144,2025-11-19,14:19:00,S01710,Cafeteria,JHE,79,FrontDesk,False
145,2025-11-19,09:30:00,S04764,Library,Mills Library,77,FrontDesk,False
146,2025-11-19,16:46:00,S02487,StudyRoom,DBAC,116,CardSwipe,False
147,2025-11-19,12:33:00,S03296,StudyRoom,ITB,66,CardSwipe,True
148,2025-11-19,14:16:00,S02018,Gym,ITB,70,MobileApp,False
149,2025-11-19,11:35:00,S02770,Library,PGCLL,111,FrontDesk,True
150,2025-11-19,11:10:00,S02616,StudyRoom,Mills Library,86,FrontDesk,True
151,2025-11-19,10:13:00,S00378,Gym,PGCLL,109,CardSwipe,False
152,2025-11-19,21:02:00,S01038,Library,Mills Library,97,FrontDesk,True
153,2025-11-19,12:58:00,S04746,Library,Mills Library,60,CardSwipe,True
154,2025-11-19,18:56:00,S00300,ComputerLab,JHE,94,MobileApp,True
155,2025-11-19,08:28:00,S00711,Gym,PGCLL,78,CardSwipe,False
156,2025-11-19,13:01:00,S04934,StudyRoom,ITB,43,CardSwipe,True
157,2025-11-19,15:54:00,S01967,Library,Mills Library,112,CardSwipe,False
158,2025-11-19,21:53:00,S00112,StudyRoom,ITB,105,CardSwipe,True
159,2025-11-19,12:36:00,S00032,Cafeteria,DBAC,131,MobileApp,True
160,2025-11-19,08:43:00,S03051,ComputerLab,ITB,129,FrontDesk,False
161,2025-11-19,11:22:00,S04103,Cafeteria,ITB,77,MobileApp,True
162,2025-11-19,19:28:00,S03039,Cafeteria,ITB,65,CardSwipe,True
163,2025-11-19,20:55:00,S00350,Library,PGCLL,43,MobileApp,True
164,2025-11-19,11:11:00,S04144,Library,Thode Library,109,CardSwipe,True
165,2025-11-19,12:19:00,S01357,ComputerLab,JHE,60,CardSwipe,True
166,2025-11-19,17:52:00,S03743,StudyRoom,ITB,85,FrontDesk,False
167,2025-11-19,21:51:00,S02071,Cafeteria,PGCLL,104,CardSwipe,True
168,2025-11-19,19:33:00,S01319,StudyRoom,Thode Library,61,MobileApp,True
169,2025-11-19,20:48:00,S01324,StudyRoom,Mills Library,41,FrontDesk,True
170,2025-11-19,11:14:00,S01035,Library,Thode Library,101,MobileApp,True
171,2025-11-19,12:15:00,S02384,StudyRoom,Thode Library,88,CardSwipe,True
172,2025-11-19,16:22:00,S04681,Cafeteria,DBAC,141,FrontDesk,False
173,2025-11-19,14:39:00,S02337,Library,Thode Library,86,MobileApp,False
174,2025-11-19,12:21:00,S02562,Gym,PGCLL,89,FrontDesk,True
175,2025-11-19,14:40:00,S00488,Library,ITB,90,CardSwipe,False
176,2025-11-19,12:05:00,S03073,Cafeteria,ITB,112,CardSwipe,True
177,2025-11-19,14:34:00,S01056,Gym,PGCLL,79,FrontDesk,False
178,2025-11-19,14:10:00,S00363,Gym,DBAC,122,MobileApp,False
179,2025-11-19,20:51:00,S00747,Library,Thode Library,59,MobileApp,True
180,2025-11-19,10:08:00,S02171,Gym,DBAC,93,CardSwipe,False
181,2025-11-19,22:33:00,S01012,Library,ITB,85,FrontDesk,False
182,2025-11-19,20:09:00,S02883,Library,ITB,94,MobileApp,True
183,2025-11-19,18:51:00,S04265,Cafeteria,JHE,157,CardSwipe,True
184,2025-11-19,12:48:00,S03794,Library,Mills Library,88,FrontDesk,True
185,2025-11-19,18:14:00,S02477,Library,Thode Library,112,MobileApp,True
186,2025-11-19,20:30:00,S02656,Cafeteria,PGCLL,78,MobileApp,True
187,2025-11-19,19:22:00,S03364,Library,PGCLL,45,CardSwipe,True
188,2025-11-19,18:22:00,S00431,StudyRoom,Thode Library,69,CardSwipe,True
189,2025-11-19,20:40:00,S03483,Cafeteria,JHE,64,CardSwipe,True
190,2025-11-19,09:26:00,S02770,Cafeteria,JHE,69,FrontDesk,False
191,2025-11-19,21:43:00,S00129,ComputerLab,Mills Library,74,FrontDesk,True
192,2025-11-19,08:30:00,S03274,StudyRoom,Mills Library,163,MobileApp,False
193,2025-11-19,20:06:00,S04800,Library,PGCLL,71,CardSwipe,True
194,2025-11-19,11:04:00,S00189,Cafeteria,ITB,89,FrontDesk,True
195,2025-11-19,21:07:00,S01445,Library,Thode Library,81,FrontDesk,True
196,2025-11-19,08:21:00,S01304,Gym,ITB,94,CardSwipe,False
197,2025-11-19,11:25:00,S02305,Library,Thode Library,46,MobileApp,True
198,2025-11-19,08:11:00,S00789,Library,Mills Library,71,FrontDesk,False
199,2025-11-19,19:26:00,S03853,ComputerLab,Mills Library,80,CardSwipe,True
200,2025-11-19,15:38:00,S01557,Gym,DBAC,101,MobileApp,False
201,2025-11-19,12:52:00,S02384,Library,Mills Library,49,FrontDesk,True
202,2025-11-19,20:29:00,S00748,Library,Mills Library,59,CardSwipe,True
203,2025-11-19,17:44:00,S01736,Cafeteria,PGCLL,102,CardSwipe,False
204,2025-11-19,18:51:00,S04788,StudyRoom,Mills Library,67,MobileApp,True
205,2025-11-19,20:24:00,S00882,Gym,ITB,57,MobileApp,True
206,2025-11-19,20:15:00,S00013,Cafeteria,ITB,60,FrontDesk,True
207,2025-11-19,18:13:00,S01264,ComputerLab,ITB,92,CardSwipe,True
208,2025-11-19,13:12:00,S03186,Gym,ITB,94,CardSwipe,True
209,2025-11-19,14:48:00,S04241,Library,Mills Library,83,FrontDesk,False
210,2025-11-19,20:17:00,S03709,Cafeteria,ITB,100,MobileApp,True
211,2025-11-19,21:47:00,S00316,StudyRoom,JHE,100,MobileApp,True
212,2025-11-19,21:20:00,S01048,Library,Thode Library,113,CardSwipe,True
213,2025-11-19,18:02:00,S04564,ComputerLab,Thode Library,95,MobileApp,True
214,2025-11-19,21:19:00,S04634,StudyRoom,ITB,111,FrontDesk,True
215,2025-11-19,22:07:00,S00414,StudyRoom,JHE,102,CardSwipe,False
216,2025-11-19,14:50:00,S00655,Library,Thode Library,72,FrontDesk,False
217,2025-11-19,13:11:00,S03991,StudyRoom,DBAC,83,FrontDesk,True
218,2025-11-19,22:37:00,S02912,StudyRoom,Thode Library,111,CardSwipe,False
