usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-02,13:50:00,S03334,Gym,DBAC,73,FrontDesk,True
2,2025-11-02,21:04:00,S02783,ComputerLab,PGCLL,83,MobileApp,True
3,2025-11-02,13:05:00,S03611,ComputerLab,Thode Library,123,FrontDesk,True
4,2025-11-02,22:30:00,S00253,Library,Mills Library,99,MobileApp,False
5,2025-11-02,18:15:00,S01392,Library,Mills Library,84,CardSwipe,True
6,2025-11-02,13:30:00,S03686,ComputerLab,Thode Library,22,MobileApp,True
7,2025-11-02,22:53:00,S03398,Gym,PGCLL,52,MobileApp,False
8,2025-11-02,20:23:00,S02915,Library,Mills Library,136,MobileApp,True
9,2025-11-02,11:31:00,S01800,Gym,JHE,172,MobileApp,True
10,2025-11-02,14:36:00,S01395,Gym,DBAC,110,MobileApp,False
11,2025-11-02,20:34:00,S04072,StudyRoom,PGCLL,57,MobileApp,True
12,2025-11-02,19:30:00,S02533,Library,ITB,110,CardSwipe,True
13,2025-11-02,20:44:00,S04825,Library,JHE,99,FrontDesk,True
14,2025-11-02,11:42:00,S04531,Library,Thode Library,92,FrontDesk,True
15,2025-11-02,12:18:00,S04855,Library,Thode Library,101,CardSwipe,True
16,2025-11-02,14:49:00,S04011,Library,Mills Library,82,MobileApp,False
17,2025-11-02,19:17:00,S02145,StudyRoom,Mills Library,36,FrontDesk,True
18,2025-11-02,20:40:00,S03931,Library,Thode Library,106,CardSwipe,True
19,2025-11-02,14:35:00,S02291,StudyRoom,PGCLL,133,MobileApp,False
20,2025-11-02,14:42:00,S02685,StudyRoom,JHE,112,CardSwipe,False
21,2025-11-02,16:18:00,S04685,StudyRoom,JHE,93,MobileApp,False
22,2025-11-02,19:03:00,S00444,ComputerLab,ITB,71,FrontDesk,True
23,2025-11-02,08:55:00,S00060,StudyRoom,Mills Library,59,FrontDesk,False
24,2025-11-02,13:11:00,S01717,StudyRoom,ITB,129,CardSwipe,True
25,2025-11-02,22:40:00,S04818,Gym,Thode Library,94,MobileApp,False
26,2025-11-02,19:49:00,S00326,StudyRoom,JHE,16,FrontDesk,True
27,2025-11-02,12:00:00,S00887,Library,Thode Library,114,FrontDesk,True
28,2025-11-02,08:09:00,S00796,ComputerLab,Thode Library,32,FrontDesk,False
29,2025-11-02,14:13:00,S02421,Cafeteria,ITB,81,CardSwipe,False
30,2025-11-02,17:15:00,S04288,Library,ITB,83,MobileApp,False
31,2025-11-02,20:24:00,S00595,ComputerLab,PGCLL,85,MobileApp,True
32,2025-11-02,21:31:00,S01920,Cafeteria,Thode Library,82,FrontDesk,True
33,2025-11-02,15:17:00,S00278,Gym,JHE,38,CardSwipe,False
34,2025-11-02,13:28:00,S04459,Library,Thode Library,120,FrontDesk,True
35,2025-11-02,13:04:00,S02415,Library,ITB,91,MobileApp,True
36,2025-11-02,14:24:00,S04403,ComputerLab,JHE,40,CardSwipe,False
37,2025-11-02,18:49:00,S01297,Gym,JHE,83,CardSwipe,True
38,2025-11-02,13:43:00,S03896,Gym,ITB,73,CardSwipe,True
39,2025-11-02,14:31:00,S02013,Library,DBAC,75,FrontDesk,False
40,2025-11-02,11:47:00,S01381,StudyRoom,Thode Library,71,FrontDesk,True
41,2025-11-02,12:23:00,S00195,Library,PGCLL,77,CardSwipe,True
42,2025-11-02,20:58:00,S04745,Cafeteria,JHE,120,MobileApp,True
43,2025-11-02,13:23:00,S03866,Gym,DBAC,132,FrontDesk,True
44,2025-11-02,16:56:00,S03904,StudyRoom,ITB,77,CardSwipe,False
45,2025-11-02,13:10:00,S01286,Library,JHE,56,FrontDesk,True
46,2025-11-02,17:59:00,S01611,ComputerLab,ITB,70,FrontDesk,False
47,2025-11-02,12:56:00,S03726,ComputerLab,Thode Library,81,CardSwipe,True
48,2025-11-02,22:10:00,S01671,Library,Mills Library,95,FrontDesk,False
49,2025-11-02,19:05:00,S00287,ComputerLab,PGCLL,26,FrontDesk,True
50,2025-11-02,18:19:00,S02175,ComputerLab,ITB,128,FrontDesk,True
51,2025-11-02,13:10:00,S02697,Library,Thode Library,36,FrontDesk,True
52,2025-11-02,11:47:00,S04930,ComputerLab,PGCLL,20,CardSwipe,True
53,2025-11-02,18:28:00,S01084,Gym,DBAC,118,FrontDesk,True
54,2025-11-02,11:35:00,S03273,Cafeteria,Thode Library,90,MobileApp,True
55,2025-11-02,11:00:00,S00269,StudyRoom,ITB,136,CardSwipe,True
56,2025-11-02,19:56:00,S01059,Library,JHE,105,MobileApp,True
57,2025-11-02,12:32:00,S03321,ComputerLab,Mills Library,77,FrontDesk,True
58,2025-11-02,18:47:00,S04709,StudyRoom,PGCLL,141,FrontDesk,True
59,2025-11-02,21:38:00,S04843,ComputerLab,Thode Library,102,FrontDesk,True
60,2025-11-02,21:20:00,S03832,Cafeteria,PGCLL,87,FrontDesk,True
61,2025-11-02,19:27:00,S00073,Cafeteria,PGCLL,47,CardSwipe,True
62,2025-11-02,11:42:00,S03912,Gym,ITB,68,MobileApp,True
63,2025-11-02,12:52:00,S04623,Cafeteria,JHE,87,CardSwipe,True
64,2025-11-02,18:38:00,S01004,Library,Mills Library,72,FrontDesk,True
65,2025-11-02,20:54:00,S00962,StudyRoom,PGCLL,101,MobileApp,True
66,2025-11-02,11:33:00,S01830,Gym,ITB,134,FrontDesk,True
67,2025-11-02,18:52:00,S03575,Gym,PGCLL,76,MobileApp,True
68,2025-11-02,08:46:00,S00474,Gym,DBAC,101,CardSwipe,False
69,2025-11-02,13:37:00,S02948,StudyRoom,Mills Library,102,CardSwipe,True
70,2025-11-02,18:50:00,S02225,Library,Thode Library,31,CardSwipe,True
71,2025-11-02,14:50:00,S04140,Library,JHE,75,CardSwipe,False
