usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-21,14:54:00,S02678,StudyRoom,DBAC,61,MobileApp,False
2,2025-11-21,18:40:00,S04366,Gym,DBAC,122,FrontDesk,True
3,2025-11-21,08:36:00,S02067,Gym,JHE,117,CardSwipe,False
4,2025-11-21,18:17:00,S03805,Gym,PGCLL,80,FrontDesk,True
5,2025-11-21,11:50:00,S02586,Gym,DBAC,77,MobileApp,True
6,2025-11-21,16:06:00,S03842,Library,JHE,105,FrontDesk,False
7,2025-11-21,20:03:00,S02548,Library,JHE,109,MobileApp,True
8,2025-11-21,11:38:00,S00116,Library,Thode Library,93,MobileApp,True
9,2025-11-21,14:23:00,S04903,Cafeteria,JHE,103,CardSwipe,False
10,2025-11-21,11:44:00,S04001,Library,Thode Library,102,MobileApp,True
11,2025-11-21,12:02:00,S04793,Library,Mills Library,110,FrontDesk,True
12,2025-11-21,10:07:00,S04170,ComputerLab,PGCLL,100,CardSwipe,False
13,2025-11-21,20:57:00,S02911,Cafeteria,PGCLL,122,FrontDesk,True
14,2025-11-21,11:17:00,S03359,Library,Thode Library,83,FrontDesk,True
15,2025-11-21,11:43:00,S04737,Gym,Mills Library,36,MobileApp,True
16,2025-11-21,20:21:00,S02431,Library,PGCLL,134,MobileApp,True
17,2025-11-21,11:19:00,S02558,StudyRoom,PGCLL,72,CardSwipe,True
18,2025-11-21,20:31:00,S00425,Cafeteria,DBAC,15,FrontDesk,True
19,2025-11-21,22:41:00,S01973,Gym,PGCLL,80,MobileApp,False
20,2025-11-21,18:29:00,S01147,Library,Mills Library,72,MobileApp,True
21,2025-11-21,22:59:00,S02557,Library,Mills Library,40,FrontDesk,False
22,2025-11-21,21:02:00,S00907,StudyRoom,ITB,93,MobileApp,True
23,2025-11-21,20:11:00,S02527,StudyRoom,PGCLL,80,FrontDesk,True
24,2025-11-21,11:35:00,S01317,StudyRoom,ITB,58,MobileApp,True
25,2025-11-21,20:47:00,S04332,ComputerLab,PGCLL,89,CardSwipe,True
26,2025-11-21,18:29:00,S04631,Library,Thode Library,72,MobileApp,True
27,2025-11-21,21:41:00,S04873,Library,Thode Library,85,MobileApp,True
28,2025-11-21,17:26:00,S02515,Cafeteria,JHE,58,CardSwipe,False
29,2025-11-21,16:30:00,S02384,Gym,DBAC,47,MobileApp,False
30,2025-11-21,11:26:00,S00430,StudyRoom,PGCLL,68,FrontDesk,True
31,2025-11-21,11:30:00,S03695,Library,JHE,96,MobileApp,True
32,2025-11-21,20:20:00,S02792,Cafeteria,Mills Library,67,FrontDesk,True
33,2025-11-21,22:37:00,S04922,Cafeteria,ITB,64,CardSwipe,False
34,2025-11-21,20:52:00,S02680,Cafeteria,DBAC,67,MobileApp,True
35,2025-11-21,21:39:00,S00148,ComputerLab,JHE,65,FrontDesk,True
36,2025-11-21,13:07:00,S01987,Library,Thode Library,116,CardSwipe,True
37,2025-11-21,14:14:00,S03741,Library,Mills Library,108,CardSwipe,False
38,2025-11-21,11:21:00,S04613,Library,Thode Library,112,FrontDesk,True
39,2025-11-21,16:24:00,S03507,Cafeteria,DBAC,102,MobileApp,False
40,2025-11-21,12:57:00,S01005,StudyRoom,Mills Library,62,CardSwipe,True
41,2025-11-21,20:06:00,S01238,Library,Thode Library,48,FrontDesk,True
42,2025-11-21,14:58:00,S01477,ComputerLab,Mills Library,73,FrontDesk,False
43,2025-11-21,13:30:00,S00902,StudyRoom,PGCLL,97,CardSwipe,True
44,2025-11-21,20:19:00,S02001,Gym,JHE,78,CardSwipe,True
45,2025-11-21,20:12:00,S04440,ComputerLab,PGCLL,115,MobileApp,True
46,2025-11-21,14:17:00,S00541,Cafeteria,Mills Library,88,CardSwipe,False
47,2025-11-21,18:11:00,S00437,Library,JHE,111,MobileApp,True
48,2025-11-21,14:30:00,S00481,Library,PGCLL,79,FrontDesk,False
49,2025-11-21,20:17:00,S02977,Gym,JHE,99,FrontDesk,True
50,2025-11-21,19:53:00,S03393,Library,Mills Library,113,MobileApp,True
51,2025-11-21,19:21:00,S03040,StudyRoom,ITB,53,CardSwipe,True
52,2025-11-21,14:34:00,S03382,Library,Mills Library,36,CardSwipe,False
53,2025-11-21,18:54:00,S03770,Gym,PGCLL,99,CardSwipe,True
54,2025-11-21,15:05:00,S00707,StudyRoom,Mills Library,117,FrontDesk,False
55,2025-11-21,20:15:00,S01619,StudyRoom,PGCLL,103,MobileApp,True
56,2025-11-21,16:19:00,S04022,Gym,JHE,103,FrontDesk,False
57,2025-11-21,22:56:00,S00936,ComputerLab,JHE,96,FrontDesk,False
58,2025-11-21,12:24:00,S04400,Library,Thode Library,81,FrontDesk,True
59,2025-11-21,09:29:00,S01291,StudyRoom,Mills Library,97,MobileApp,False
60,2025-11-21,13:58:00,S01358,ComputerLab,Mills Library,75,CardSwipe,True
61,2025-11-21,20:11:00,S02268,ComputerLab,JHE,61,MobileApp,True
62,2025-11-21,19:55:00,S01018,Library,JHE,95,CardSwipe,True
63,2025-11-21,10:25:00,S04854,ComputerLab,JHE,80,FrontDesk,False
64,2025-11-21,13:40:00,S04279,Gym,DBAC,94,CardSwipe,True
65,2025-11-21,11:37:00,S00339,Library,JHE,71,CardSwipe,True
66,2025-11-21,11:08:00,S01217,StudyRoom,Thode Library,48,FrontDesk,True
67,2025-11-21,22:19:00,S01504,Library,Thode Library,80,FrontDesk,False
68,2025-11-21,13:11:00,S01462,Cafeteria,JHE,108,FrontDesk,True
69,2025-11-21,18:52:00,S02615,Library,Thode Library,75,FrontDesk,True
70,2025-11-21,14:49:00,S01372,Gym,PGCLL,54,FrontDesk,False
71,2025-11-21,13:32:00,S02156,StudyRoom,JHE,75,FrontDesk,True
72,2025-11-21,14:45:00,S04023,ComputerLab,JHE,77,CardSwipe,False
73,2025-11-21,13:09:00,S03535,Library,PGCLL,116,MobileApp,True
74,2025-11-21,21:17:00,S01225,StudyRoom,JHE,111,FrontDesk,True
75,2025-11-21,08:34:00,S01439,Gym,DBAC,128,MobileApp,False
76,2025-11-21,19:28:00,S03398,Gym,DBAC,82,FrontDesk,True
77,2025-11-21,20:18:00,S00504,StudyRoom,JHE,125,CardSwipe,True
78,2025-11-21,13:29:00,S00236,Gym,PGCLL,51,CardSwipe,True
79,2025-11-21,12:51:00,S00536,ComputerLab,ITB,105,FrontDesk,True
80,2025-11-21,19:04:00,S00989,StudyRoom,Thode Library,147,FrontDesk,True
81,2025-11-21,13:00:00,S03053,ComputerLab,Thode Library,68,MobileApp,True
82,2025-11-21,13:36:00,S00371,Library,Thode Library,148,MobileApp,True
83,2025-11-21,18:05:00,S02509,StudyRoom,Thode Library,77,CardSwipe,True
84,2025-11-21,11:40:00,S04494,Gym,JHE,91,CardSwipe,True
85,2025-11-21,09:41:00,S00424,Library,Thode Library,108,CardSwipe,False
86,2025-11-21,13:09:00,S03217,Library,Thode Library,83,MobileApp,True
87,2025-11-21,19:45:00,S02740,ComputerLab,PGCLL,133,FrontDesk,True
88,2025-11-21,12:30:00,S04319,Gym,DBAC,123,CardSwipe,True
89,2025-11-21,14:49:00,S04004,Library,PGCLL,33,MobileApp,False
90,2025-11-21,16:18:00,S01612,Gym,JHE,109,MobileApp,False
91,2025-11-21,14:36:00,S00448,Library,ITB,37,MobileApp,False
92,2025-11-21,13:43:00,S00286,Library,Mills Library,145,MobileApp,True
93,2025-11-21,21:14:00,S04677,Library,Mills Library,105,MobileApp,True
94,2025-11-21,14:18:00,S01546,Library,ITB,87,CardSwipe,False
95,2025-11-21,16:17:00,S01674,Cafeteria,JHE,51,FrontDesk,False
96,2025-11-21,13:44:00,S01486,Gym,DBAC,43,CardSwipe,True
97,2025-11-21,11:37:00,S01519,Library,Thode Library,77,CardSwipe,True
98,2025-11-21,12:39:00,S02355,Library,ITB,119,CardSwipe,True
99,2025-11-21,11:05:00,S01539,ComputerLab,ITB,109,FrontDesk,True
100,2025-11-21,18:07:00,S04655,ComputerLab,Thode Library,128,FrontDesk,True
101,2025-11-21,16:30:00,S02477,Gym,JHE,103,FrontDesk,False
102,2025-11-21,12:37:00,S00785,Gym,Thode Library,82,CardSwipe,True
103,2025-11-21,16:34:00,S02965,Library,Mills Library,38,CardSwipe,False
104,2025-11-21,21:07:00,S03380,StudyRoom,ITB,56,FrontDesk,True
105,2025-11-21,16:16:00,S01019,Cafeteria,Mills Library,43,CardSwipe,False
106,2025-11-21,13:04:00,S02550,Library,Mills Library,41,MobileApp,True
107,2025-11-21,16:05:00,S02099,Gym,ITB,95,MobileApp,False
108,2025-11-21,14:13:00,S00340,StudyRoom,Thode Library,38,FrontDesk,False
109,2025-11-21,19:22:00,S00705,Gym,JHE,118,FrontDesk,True
110,2025-11-21,18:39:00,S04211,StudyRoom,Mills Library,82,CardSwipe,True
111,2025-11-21,12:05:00,S03960,StudyRoom,Thode Library,75,FrontDesk,True
112,2025-11-21,20:41:00,S00531,StudyRoom,ITB,105,CardSwipe,True
113,2025-11-21,14:48:00,S03121,StudyRoom,JHE,51,FrontDesk,False
114,2025-11-21,11:59:00,S01172,ComputerLab,Mills Library,56,FrontDesk,True
115,2025-11-21,22:20:00,S00915,Gym,DBAC,45,MobileApp,False
116,2025-11-21,12:00:00,S01955,StudyRoom,Mills Library,69,CardSwipe,True
117,2025-11-21,11:54:00,S00117,StudyRoom,Mills Library,93,CardSwipe,True
118,2025-11-21,13:22:00,S02184,ComputerLab,Mills Library,56,CardSwipe,True
119,2025-11-21,21:30:00,S02098,Gym,PGCLL,64,MobileApp,True
120,2025-11-21,18:59:00,S01399,Gym,PGCLL,63,FrontDesk,True
121,2025-11-21,21:56:00,S02122,Library,Thode Library,67,CardSwipe,True
122,2025-11-21,14:32:00,S04888,Gym,DBAC,115,FrontDesk,False
123,2025-11-21,19:06:00,S04021,Library,Thode Library,110,CardSwipe,True
124,2025-11-21,13:22:00,S01409,StudyRoom,PGCLL,45,MobileApp,True
125,2025-11-21,19:53:00,S02971,Library,Mills Library,64,MobileApp,True
126,2025-11-21,12:57:00,S02161,Cafeteria,JHE,88,FrontDesk,True
127,2025-11-21,21:38:00,S04783,StudyRoom,Mills Library,64,CardSwipe,True
128,2025-11-21,18:41:00,S03908,Gym,DBAC,104,MobileApp,True
129,2025-11-21,11:54:00,S01720,Gym,DBAC,72,FrontDesk,True
130,2025-11-21,18:26:00,S04100,Library,Mills Library,39,FrontDesk,True
131,2025-11-21,21:14:00,S01605,Library,Thode Library,122,FrontDesk,True
132,2025-11-21,18:09:00,S04783,Cafeteria,DBAC,132,CardSwipe,True
133,2025-11-21,10:14:00,S01656,Library,Mills Library,72,CardSwipe,False
134,2025-11-21,10:40:00,S04380,Gym,ITB,107,FrontDesk,False
135,2025-11-21,10:21:00,S01767,Library,JHE,72,CardSwipe,False
136,2025-11-21,21:15:00,S00994,Gym,JHE,135,FrontDesk,True
137,2025-11-21,21:14:00,S00911,Gym,ITB,70,FrontDesk,True
138,2025-11-21,19:59:00,S03698,Library,Mills Library,76,FrontDesk,True
139,2025-11-21,21:45:00,S03750,Gym,JHE,46,MobileApp,True
140,2025-11-21,22:58:00,S00864,StudyRoom,PGCLL,112,CardSwipe,False
141,2025-11-21,21:25:00,S00642,Library,Mills Library,52,MobileApp,True
142,2025-11-21,10:33:00,S04452,Library,PGCLL,67,MobileApp,False
143,2025-11-21,12:41:00,S04860,Cafeteria,PGCLL,70,MobileApp,True
144,2025-11-21,21:24:00,S00988,Library,JHE,113,FrontDesk,True
145,2025-11-21,21:47:00,S03010,Library,Mills Library,160,MobileApp,True
