usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-10-03,18:01:00,S04435,Library,Mills Library,82,MobileApp,True
2,2025-10-03,17:03:00,S00765,Gym,ITB,86,FrontDesk,False
3,2025-10-03,11:32:00,S00653,Gym,ITB,82,FrontDesk,True
4,2025-10-03,11:36:00,S00655,ComputerLab,ITB,75,CardSwipe,True
5,2025-10-03,13:17:00,S03153,Gym,DBAC,105,FrontDesk,True
6,2025-10-03,13:27:00,S03360,Library,Thode Library,52,FrontDesk,True
7,2025-10-03,15:38:00,S02622,Gym,DBAC,75,FrontDesk,False
8,2025-10-03,20:23:00,S03557,Library,JHE,44,FrontDesk,True
9,2025-10-03,18:49:00,S04205,Cafeteria,ITB,38,CardSwipe,True
10,2025-10-03,20:30:00,S02158,ComputerLab,PGCLL,95,FrontDesk,True
11,2025-10-03,21:12:00,S03332,Gym,JHE,98,MobileApp,True
12,2025-10-03,18:10:00,S00971,Gym,JHE,68,MobileApp,True
13,2025-10-03,12:50:00,S01024,ComputerLab,Mills Library,73,CardSwipe,True
14,2025-10-03,19:54:00,S00589,ComputerLab,Mills Library,80,MobileApp,True
15,2025-10-03,11:14:00,S03684,StudyRoom,DBAC,79,MobileApp,True
16,2025-10-03,14:53:00,S04426,Library,Thode Library,107,CardSwipe,False
17,2025-10-03,13:38:00,S00072,Library,PGCLL,62,CardSwipe,True
18,2025-10-03,19:16:00,S00582,StudyRoom,ITB,102,FrontDesk,True
19,2025-10-03,13:19:00,S00591,Cafeteria,ITB,88,MobileApp,True
20,2025-10-03,20:07:00,S00625,Library,Mills Library,57,FrontDesk,True
21,2025-10-03,21:58:00,S00703,Library,ITB,57,MobileApp,True
22,2025-10-03,13:45:00,S00428,StudyRoom,JHE,104,CardSwipe,True
23,2025-10-03,18:30:00,S01241,Gym,ITB,141,CardSwipe,True
24,2025-10-03,14:04:00,S02416,StudyRoom,PGCLL,116,MobileApp,False
25,2025-10-03,20:26:00,S01354,Library,PGCLL,52,CardSwipe,True
26,2025-10-03,20:32:00,S02764,Cafeteria,PGCLL,124,FrontDesk,True
27,2025-10-03,21:56:00,S03690,Gym,PGCLL,137,FrontDesk,True
28,2025-10-03,15:45:00,S04658,Library,PGCLL,136,CardSwipe,False
29,2025-10-03,13:00:00,S01525,StudyRoom,Mills Library,109,CardSwipe,True
30,2025-10-03,16:19:00,S00948,Library,Mills Library,109,CardSwipe,False
31,2025-10-03,11:00:00,S02437,ComputerLab,Mills Library,118,CardSwipe,True
32,2025-10-03,18:04:00,S02301,StudyRoom,JHE,52,FrontDesk,True
33,2025-10-03,12:25:00,S02009,Gym,DBAC,100,MobileApp,True
34,2025-10-03,13:29:00,S03754,Cafeteria,JHE,114,FrontDesk,True
35,2025-10-03,18:14:00,S00433,Gym,ITB,50,FrontDesk,True
36,2025-10-03,11:06:00,S04081,Library,DBAC,126,MobileApp,True
37,2025-10-03,18:05:00,S03650,StudyRoom,Thode Library,45,MobileApp,True
38,2025-10-03,20:30:00,S00369,StudyRoom,Thode Library,65,FrontDesk,True
39,2025-10-03,09:35:00,S00586,Gym,ITB,108,CardSwipe,False
40,2025-10-03,19:09:00,S02351,StudyRoom,JHE,156,FrontDesk,True
41,2025-10-03,10:01:00,S03063,ComputerLab,ITB,86,FrontDesk,False
42,2025-10-03,18:40:00,S00069,ComputerLab,ITB,108,CardSwipe,True
