usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-10-09,12:50:00,S04890,StudyRoom,Thode Library,50,FrontDesk,True
2,2025-10-09,15:57:00,S01586,Cafeteria,ITB,119,CardSwipe,False
3,2025-10-09,15:47:00,S01253,Gym,DBAC,63,FrontDesk,False
4,2025-10-09,21:25:00,S02855,Library,Mills Library,30,MobileApp,True
5,2025-10-09,12:45:00,S04453,Gym,JHE,112,FrontDesk,True
6,2025-10-09,18:57:00,S04462,StudyRoom,Thode Library,100,MobileApp,True
7,2025-10-09,12:18:00,S00882,Cafeteria,ITB,113,CardSwipe,True
8,2025-10-09,12:20:00,S03746,Library,Thode Library,97,FrontDesk,True
9,2025-10-09,12:18:00,S03004,StudyRoom,Thode Library,83,FrontDesk,True
10,2025-10-09,11:47:00,S01446,StudyRoom,PGCLL,68,MobileApp,True
11,2025-10-09,18:50:00,S02120,StudyRoom,DBAC,80,MobileApp,True
12,2025-10-09,21:12:00,S04705,Library,Mills Library,57,CardSwipe,True
13,2025-10-09,12:18:00,S03489,Cafeteria,Thode Library,134,CardSwipe,True
14,2025-10-09,18:37:00,S01032,Cafeteria,PGCLL,119,MobileApp,True
15,2025-10-09,13:07:00,S04201,Library,Thode Library,110,CardSwipe,True
16,2025-10-09,13:22:00,S03775,Library,Mills Library,105,MobileApp,True
17,2025-10-09,13:23:00,S03203,Library,PGCLL,79,MobileApp,True
18,2025-10-09,14:13:00,S00628,Gym,JHE,98,CardSwipe,False
19,2025-10-09,13:07:00,S00916,StudyRoom,JHE,60,MobileApp,True
20,2025-10-09,13:41:00,S03724,Cafeteria,ITB,77,MobileApp,True
21,2025-10-09,10:31:00,S02341,Library,PGCLL,90,CardSwipe,False
22,2025-10-09,21:27:00,S04535,Gym,PGCLL,77,CardSwipe,True
23,2025-10-09,18:58:00,S02189,Library,JHE,54,CardSwipe,True
24,2025-10-09,18:50:00,S00613,Library,ITB,115,MobileApp,True
25,2025-10-09,08:05:00,S02430,Library,Thode Library,104,FrontDesk,False
26,2025-10-09,15:19:00,S02400,Library,JHE,116,FrontDesk,False
27,2025-10-09,20:18:00,S03469,ComputerLab,Mills Library,102,FrontDesk,True
28,2025-10-09,13:04:00,S01923,Library,Thode Library,110,MobileApp,True
29,2025-10-09,13:01:00,S03071,ComputerLab,JHE,134,MobileApp,True
