usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-10,14:31:00,S00232,Gym,PGCLL,71,MobileApp,False
2,2025-11-10,12:16:00,S04254,StudyRoom,JHE,91,FrontDesk,True
3,2025-11-10,19:27:00,S04521,Gym,DBAC,64,CardSwipe,True
4,2025-11-10,14:20:00,S04460,Gym,DBAC,58,FrontDesk,False
5,2025-11-10,13:10:00,S01579,Library,Mills Library,73,CardSwipe,True
6,2025-11-10,21:10:00,S04816,ComputerLab,ITB,117,MobileApp,True
7,2025-11-10,15:35:00,S02733,Library,Thode Library,42,CardSwipe,False
8,2025-11-10,17:11:00,S03091,Gym,JHE,106,FrontDesk,False
9,2025-11-10,08:12:00,S03972,ComputerLab,PGCLL,117,CardSwipe,False
10,2025-11-10,21:03:00,S01335,Gym,DBAC,97,MobileApp,True
11,2025-11-10,19:09:00,S02611,Library,ITB,104,CardSwipe,True
12,2025-11-10,12:43:00,S01375,Cafeteria,JHE,100,CardSwipe,True
13,2025-11-10,13:21:00,S01767,StudyRoom,PGCLL,47,FrontDesk,True
14,2025-11-10,13:16:00,S04260,Library,ITB,118,MobileApp,True
15,2025-11-10,11:23:00,S01291,ComputerLab,ITB,67,MobileApp,True
16,2025-11-10,13:18:00,S01071,ComputerLab,ITB,94,MobileApp,True
17,2025-11-10,14:48:00,S00320,Gym,DBAC,91,MobileApp,False
18,2025-11-10,09:32:00,S02742,Gym,ITB,86,FrontDesk,False
19,2025-11-10,11:28:00,S02932,Cafeteria,DBAC,108,MobileApp,True
20,2025-11-10,09:09:00,S02982,StudyRoom,ITB,86,CardSwipe,False
21,2025-11-10,18:20:00,S04331,StudyRoom,PGCLL,127,CardSwipe,True
22,2025-11-10,18:13:00,S02293,Gym,Mills Library,121,FrontDesk,True
23,2025-11-10,11:48:00,S01068,StudyRoom,Thode Library,89,FrontDesk,True
24,2025-11-10,13:11:00,S01553,Library,PGCLL,52,FrontDesk,True
25,2025-11-10,13:42:00,S01249,Library,Thode Library,91,MobileApp,True
26,2025-11-10,13:44:00,S03962,Gym,DBAC,114,CardSwipe,True
27,2025-11-10,11:08:00,S01850,Gym,DBAC,117,FrontDesk,True
28,2025-11-10,09:11:00,S00294,Cafeteria,PGCLL,97,CardSwipe,False
29,2025-11-10,12:20:00,S03135,Library,ITB,84,MobileApp,True
30,2025-11-10,18:41:00,S03912,ComputerLab,DBAC,58,CardSwipe,True
31,2025-11-10,12:38:00,S04814,Cafeteria,ITB,78,FrontDesk,True
32,2025-11-10,18:05:00,S03049,Gym,DBAC,105,FrontDesk,True
33,2025-11-10,14:34:00,S03380,Gym,Thode Library,49,MobileApp,False
34,2025-11-10,14:48:00,S04915,ComputerLab,JHE,108,CardSwipe,False
35,2025-11-10,20:30:00,S04461,Library,Thode Library,143,FrontDesk,True
36,2025-11-10,19:13:00,S03793,Cafeteria,JHE,133,CardSwipe,True
37,2025-11-10,08:07:00,S00081,Gym,DBAC,60,FrontDesk,False
38,2025-11-10,18:59:00,S02088,StudyRoom,ITB,66,CardSwipe,True
39,2025-11-10,14:53:00,S02566,Gym,JHE,94,MobileApp,False
40,2025-11-10,19:26:00,S03771,StudyRoom,Thode Library,97,CardSwipe,True
41,2025-11-10,20:20:00,S01526,ComputerLab,Mills Library,100,FrontDesk,True
42,2025-11-10,21:35:00,S02023,StudyRoom,ITB,127,FrontDesk,True
43,2025-11-10,19:21:00,S01728,Library,Mills Library,76,FrontDesk,True
44,2025-11-10,20:02:00,S03007,Library,Mills Library,119,FrontDesk,True
45,2025-11-10,11:56:00,S01753,Gym,DBAC,94,CardSwipe,True
46,2025-11-10,19:04:00,S01230,Library,Thode Library,89,FrontDesk,True
47,2025-11-10,20:12:00,S04012,Gym,DBAC,57,FrontDesk,True
48,2025-11-10,21:05:00,S03454,StudyRoom,PGCLL,92,CardSwipe,True
49,2025-11-10,15:38:00,S03129,Gym,DBAC,85,MobileApp,False
50,2025-11-10,21:03:00,S02847,Library,Thode Library,49,CardSwipe,True
51,2025-11-10,21:56:00,S00806,StudyRoom,Mills Library,101,CardSwipe,True
52,2025-11-10,20:30:00,S04910,ComputerLab,JHE,51,CardSwipe,True
53,2025-11-10,21:50:00,S02062,Library,Mills Library,109,FrontDesk,True
54,2025-11-10,13:34:00,S01707,Library,Thode Library,123,CardSwipe,True
55,2025-11-10,08:16:00,S00723,StudyRoom,DBAC,76,FrontDesk,False
56,2025-11-10,17:14:00,S02694,Library,Mills Library,64,MobileApp,False
57,2025-11-10,19:05:00,S00903,Library,PGCLL,138,CardSwipe,True
58,2025-11-10,14:37:00,S03296,ComputerLab,ITB,74,MobileApp,False
59,2025-11-10,13:54:00,S00664,StudyRoom,DBAC,70,MobileApp,True
60,2025-11-10,11:04:00,S03727,ComputerLab,PGCLL,79,CardSwipe,True
61,2025-11-10,22:58:00,S02686,ComputerLab,JHE,54,CardSwipe,False
62,2025-11-10,21:20:00,S03789,Gym,DBAC,96,CardSwipe,True
63,2025-11-10,19:00:00,S02746,Cafeteria,Mills Library,83,CardSwipe,True
64,2025-11-10,22:16:00,S00888,ComputerLab,Mills Library,53,FrontDesk,False
65,2025-11-10,17:15:00,S00634,Library,Thode Library,84,FrontDesk,False
66,2025-11-10,12:41:00,S02258,StudyRoom,JHE,132,CardSwipe,True
67,2025-11-10,19:53:00,S03028,Gym,ITB,48,MobileApp,True
68,2025-11-10,19:23:00,S03845,Library,Thode Library,102,FrontDesk,True
69,2025-11-10,21:11:00,S03941,StudyRoom,Thode Library,26,FrontDesk,True
70,2025-11-10,22:31:00,S04406,Library,Thode Library,82,MobileApp,False
