usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-28,18:47:00,S03040,Library,Thode Library,129,MobileApp,True
2,2025-11-28,13:41:00,S00339,Library,Thode Library,91,MobileApp,True
3,2025-11-28,11:39:00,S01219,Gym,DBAC,45,MobileApp,True
4,2025-11-28,13:29:00,S00007,Cafeteria,ITB,76,MobileApp,True
5,2025-11-28,10:39:00,S03886,StudyRoom,DBAC,77,FrontDesk,False
6,2025-11-28,12:38:00,S02623,StudyRoom,DBAC,95,FrontDesk,True
7,2025-11-28,18:51:00,S02236,ComputerLab,DBAC,31,CardSwipe,True
8,2025-11-28,12:52:00,S01333,Cafeteria,PGCLL,83,MobileApp,True
9,2025-11-28,14:29:00,S02516,ComputerLab,JHE,35,FrontDesk,False
10,2025-11-28,21:52:00,S03526,Library,Mills Library,91,MobileApp,True
11,2025-11-28,09:26:00,S00635,Gym,PGCLL,88,MobileApp,False
12,2025-11-28,13:41:00,S01367,StudyRoom,DBAC,94,MobileApp,True
13,2025-11-28,21:46:00,S00599,Cafeteria,ITB,131,FrontDesk,True
14,2025-11-28,14:17:00,S03600,Cafeteria,ITB,60,MobileApp,False
15,2025-11-28,13:48:00,S04352,Cafeteria,JHE,84,FrontDesk,True
16,2025-11-28,13:57:00,S02194,ComputerLab,DBAC,68,MobileApp,True
17,2025-11-28,13:29:00,S02541,Library,Mills Library,65,CardSwipe,True
18,2025-11-28,12:39:00,S04573,Gym,DBAC,48,CardSwipe,True
19,2025-11-28,11:59:00,S04232,Cafeteria,JHE,79,CardSwipe,True
20,2025-11-28,11:22:00,S01338,StudyRoom,Thode Library,83,CardSwipe,True
21,2025-11-28,21:33:00,S02092,Gym,DBAC,96,CardSwipe,True
22,2025-11-28,11:10:00,S01034,Library,JHE,47,FrontDesk,True
23,2025-11-28,14:14:00,S02345,Gym,PGCLL,80,CardSwipe,False
24,2025-11-28,09:07:00,S02516,StudyRoom,Mills Library,46,CardSwipe,False
25,2025-11-28,19:10:00,S01135,Gym,ITB,91,MobileApp,True
26,2025-11-28,12:38:00,S01699,StudyRoom,Thode Library,95,FrontDesk,True
27,2025-11-28,08:23:00,S04520,Gym,DBAC,141,FrontDesk,False
28,2025-11-28,11:50:00,S00400,Cafeteria,DBAC,99,FrontDesk,True
29,2025-11-28,21:29:00,S04982,Library,DBAC,60,FrontDesk,True
30,2025-11-28,19:13:00,S00185,StudyRoom,Thode Library,112,FrontDesk,True
31,2025-11-28,08:08:00,S02523,StudyRoom,DBAC,35,FrontDesk,False
32,2025-11-28,18:53:00,S02047,StudyRoom,PGCLL,119,MobileApp,True
