usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-13,13:07:00,S03402,Cafeteria,ITB,115,FrontDesk,True
2,2025-11-13,11:44:00,S01412,Library,Mills Library,72,FrontDesk,True
3,2025-11-13,11:36:00,S03857,Gym,DBAC,104,MobileApp,True
4,2025-11-13,11:30:00,S01061,StudyRoom,ITB,61,FrontDesk,True
5,2025-11-13,10:46:00,S02211,StudyRoom,PGCLL,116,CardSwipe,False
6,2025-11-13,09:00:00,S04973,StudyRoom,PGCLL,122,MobileApp,False
7,2025-11-13,14:04:00,S03968,StudyRoom,Mills Library,83,FrontDesk,False
8,2025-11-13,13:11:00,S01026,Gym,PGCLL,87,MobileApp,True
9,2025-11-13,14:33:00,S00258,ComputerLab,Thode Library,56,CardSwipe,False
10,2025-11-13,13:17:00,S03944,ComputerLab,ITB,93,CardSwipe,True
11,2025-11-13,11:13:00,S02522,Library,Thode Library,106,FrontDesk,True
12,2025-11-13,12:34:00,S03435,Library,Thode Library,101,CardSwipe,True
13,2025-11-13,21:31:00,S01900,ComputerLab,DBAC,27,MobileApp,True
14,2025-11-13,21:16:00,S02628,ComputerLab,Mills Library,102,CardSwipe,True
15,2025-11-13,21:19:00,S03472,Library,Mills Library,52,MobileApp,True
16,2025-11-13,12:18:00,S00403,Library,Mills Library,92,FrontDesk,True
17,2025-11-13,11:39:00,S02218,Gym,PGCLL,81,MobileApp,True
18,2025-11-13,13:49:00,S03849,Library,ITB,46,FrontDesk,True
19,2025-11-13,12:23:00,S04900,StudyRoom,Thode Library,89,FrontDesk,True
20,2025-11-13,18:34:00,S04292,Gym,ITB,60,MobileApp,True
21,2025-11-13,14:40:00,S00663,StudyRoom,ITB,61,FrontDesk,False
22,2025-11-13,19:14:00,S03095,ComputerLab,JHE,109,CardSwipe,True
23,2025-11-13,17:43:00,S01258,Gym,JHE,61,CardSwipe,False
24,2025-11-13,11:40:00,S02733,Gym,DBAC,115,MobileApp,True
25,2025-11-13,14:36:00,S04822,StudyRoom,Mills Library,80,CardSwipe,False
26,2025-11-13,20:14:00,S03748,Gym,ITB,76,CardSwipe,True
27,2025-11-13,12:42:00,S00166,Library,Thode Library,74,MobileApp,True
28,2025-11-13,20:34:00,S00586,ComputerLab,JHE,102,CardSwipe,True
29,2025-11-13,16:36:00,S03491,StudyRoom,ITB,64,MobileApp,False
30,2025-11-13,19:04:00,S04237,ComputerLab,JHE,63,FrontDesk,True
31,2025-11-13,10:54:00,S04540,StudyRoom,Thode Library,53,FrontDesk,False
32,2025-11-13,16:31:00,S01038,Library,PGCLL,79,MobileApp,False
33,2025-11-13,21:13:00,S01825,Library,Mills Library,119,FrontDesk,True
34,2025-11-13,19:23:00,S00126,StudyRoom,Mills Library,80,MobileApp,True
35,2025-11-13,18:24:00,S03758,Library,Mills Library,83,FrontDesk,True
36,2025-11-13,14:23:00,S00834,Library,ITB,50,MobileApp,False
37,2025-11-13,21:42:00,S02710,Library,ITB,65,CardSwipe,True
38,2025-11-13,21:14:00,S02294,Cafeteria,JHE,60,MobileApp,True
39,2025-11-13,14:40:00,S04968,StudyRoom,JHE,54,MobileApp,False
40,2025-11-13,13:18:00,S00533,StudyRoom,DBAC,96,FrontDesk,True
41,2025-11-13,15:36:00,S00288,Library,Thode Library,130,FrontDesk,False
42,2025-11-13,14:43:00,S02503,Gym,JHE,32,FrontDesk,False
43,2025-11-13,20:48:00,S01694,Gym,DBAC,56,MobileApp,True
44,2025-11-13,15:06:00,S02009,Library,Mills Library,65,MobileApp,False
45,2025-11-13,18:10:00,S02631,Gym,DBAC,124,MobileApp,True
46,2025-11-13,16:00:00,S03391,Gym,ITB,111,MobileApp,False
47,2025-11-13,18:36:00,S01585,Library,ITB,160,FrontDesk,True
48,2025-11-13,16:30:00,S00311,Library,Mills Library,60,MobileApp,False
49,2025-11-13,09:38:00,S04959,ComputerLab,DBAC,104,CardSwipe,False
50,2025-11-13,12:56:00,S01101,Cafeteria,Mills Library,144,MobileApp,True
51,2025-11-13,11:58:00,S02134,Library,PGCLL,85,MobileApp,True
52,2025-11-13,14:30:00,S04504,Gym,PGCLL,57,FrontDesk,False
53,2025-11-13,19:13:00,S02664,ComputerLab,PGCLL,86,MobileApp,True
54,2025-11-13,10:43:00,S01853,Gym,Mills Library,87,CardSwipe,False
55,2025-11-13,13:12:00,S03456,Library,Thode Library,71,CardSwipe,True
56,2025-11-13,11:27:00,S03813,ComputerLab,Thode Library,74,MobileApp,True
57,2025-11-13,20:12:00,S03642,Library,Mills Library,90,CardSwipe,True
58,2025-11-13,18:41:00,S03808,StudyRoom,PGCLL,112,MobileApp,True
59,2025-11-13,10:08:00,S03918,Cafeteria,ITB,83,CardSwipe,False
60,2025-11-13,12:07:00,S03235,StudyRoom,JHE,155,MobileApp,True
61,2025-11-13,16:03:00,S02116,Gym,ITB,75,MobileApp,False
62,2025-11-13,13:35:00,S01724,ComputerLab,PGCLL,100,CardSwipe,True
63,2025-11-13,19:30:00,S01500,ComputerLab,PGCLL,121,CardSwipe,True
64,2025-11-13,19:39:00,S02485,Gym,JHE,35,CardSwipe,True
65,2025-11-13,17:37:00,S01644,Gym,DBAC,68,CardSwipe,False
66,2025-11-13,12:37:00,S02324,Library,DBAC,58,FrontDesk,True
67,2025-11-13,11:36:00,S01377,StudyRoom,PGCLL,103,MobileApp,True
68,2025-11-13,18:30:00,S01164,Library,PGCLL,96,MobileApp,True
69,2025-11-13,19:21:00,S03423,Library,ITB,88,CardSwipe,True
70,2025-11-13,13:43:00,S00603,Library,JHE,76,MobileApp,True
71,2025-11-13,11:37:00,S04714,StudyRoom,Mills Library,74,CardSwipe,True
72,2025-11-13,20:41:00,S00442,Gym,DBAC,74,FrontDesk,True
73,2025-11-13,14:28:00,S02332,StudyRoom,JHE,74,MobileApp,False
74,2025-11-13,11:52:00,S03746,StudyRoom,DBAC,40,CardSwipe,True
75,2025-11-13,12:55:00,S02400,ComputerLab,Thode Library,92,CardSwipe,True
76,2025-11-13,18:20:00,S02445,ComputerLab,PGCLL,61,MobileApp,True
77,2025-11-13,13:19:00,S02043,Gym,DBAC,153,MobileApp,True
78,2025-11-13,09:25:00,S03738,Library,Mills Library,86,CardSwipe,False
79,2025-11-13,18:30:00,S01417,Cafeteria,JHE,95,FrontDesk,True
80,2025-11-13,21:32:00,S01447,Gym,DBAC,105,CardSwipe,True
81,2025-11-13,19:49:00,S01968,Gym,Thode Library,49,CardSwipe,True
82,2025-11-13,17:49:00,S04554,Library,Mills Library,58,CardSwipe,False
83,2025-11-13,09:08:00,S04186,Gym,PGCLL,65,FrontDesk,False
84,2025-11-13,11:22:00,S04806,StudyRoom,DBAC,75,MobileApp,True
85,2025-11-13,14:42:00,S00973,Gym,DBAC,72,FrontDesk,False
86,2025-11-13,14:30:00,S03778,Library,Mills Library,95,FrontDesk,False
87,2025-11-13,18:02:00,S00166,Gym,Thode Library,51,CardSwipe,True
88,2025-11-13,20:56:00,S01258,ComputerLab,ITB,59,CardSwipe,True
89,2025-11-13,13:52:00,S04949,Library,JHE,85,CardSwipe,True
90,2025-11-13,09:31:00,S04990,StudyRoom,ITB,79,CardSwipe,False
91,2025-11-13,20:39:00,S02111,Library,Thode Library,112,FrontDesk,True
92,2025-11-13,08:46:00,S01472,ComputerLab,Mills Library,57,MobileApp,False
93,2025-11-13,12:18:00,S01211,Library,Thode Library,83,MobileApp,True
94,2025-11-13,19:52:00,S01617,Gym,DBAC,183,FrontDesk,True
95,2025-11-13,19:21:00,S01509,ComputerLab,JHE,85,FrontDesk,True
96,2025-11-13,13:43:00,S04805,ComputerLab,Mills Library,75,CardSwipe,True
97,2025-11-13,11:42:00,S01821,StudyRoom,PGCLL,99,FrontDesk,True
98,2025-11-13,13:26:00,S03009,Gym,DBAC,105,FrontDesk,True
99,2025-11-13,17:56:00,S04498,Gym,DBAC,114,CardSwipe,False
100,2025-11-13,08:27:00,S01388,Library,Mills Library,68,MobileApp,False
