usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-27,13:27:00,S00646,Library,Thode Library,89,CardSwipe,True
2,2025-11-27,17:02:00,S04373,Library,PGCLL,144,MobileApp,False
3,2025-11-27,20:18:00,S01463,Library,PGCLL,113,CardSwipe,True
4,2025-11-27,21:04:00,S01807,Gym,DBAC,81,CardSwipe,True
5,2025-11-27,19:36:00,S00491,Cafeteria,JHE,90,FrontDesk,True
6,2025-11-27,20:00:00,S02028,Gym,DBAC,39,MobileApp,True
7,2025-11-27,13:35:00,S02341,Gym,PGCLL,85,CardSwipe,True
8,2025-11-27,13:17:00,S03827,StudyRoom,JHE,102,MobileApp,True
9,2025-11-27,12:06:00,S03159,Gym,DBAC,52,CardSwipe,True
10,2025-11-27,14:37:00,S04418,StudyRoom,ITB,93,CardSwipe,False
11,2025-11-27,11:31:00,S00774,Gym,DBAC,64,MobileApp,True
12,2025-11-27,21:57:00,S03523,Library,Thode Library,66,FrontDesk,True
13,2025-11-27,12:38:00,S01427,StudyRoom,JHE,74,MobileApp,True
14,2025-11-27,18:26:00,S03935,Cafeteria,Thode Library,111,MobileApp,True
15,2025-11-27,18:00:00,S04501,Gym,ITB,121,FrontDesk,True
16,2025-11-27,12:18:00,S00142,Library,Mills Library,115,MobileApp,True
17,2025-11-27,19:37:00,S01489,StudyRoom,Thode Library,94,MobileApp,True
18,2025-11-27,18:08:00,S03177,Library,Mills Library,80,CardSwipe,True
19,2025-11-27,14:05:00,S03528,StudyRoom,JHE,146,MobileApp,False
20,2025-11-27,20:24:00,S00123,Gym,PGCLL,122,MobileApp,True
21,2025-11-27,11:37:00,S04378,Library,Thode Library,43,MobileApp,True
22,2025-11-27,22:47:00,S02830,StudyRoom,Thode Library,76,CardSwipe,False
23,2025-11-27,19:26:00,S00642,Library,Thode Library,142,FrontDesk,True
24,2025-11-27,19:46:00,S04064,Gym,DBAC,120,MobileApp,True
25,2025-11-27,21:03:00,S04817,StudyRoom,JHE,95,FrontDesk,True
26,2025-11-27,17:43:00,S00532,Gym,DBAC,154,FrontDesk,False
27,2025-11-27,10:33:00,S00243,StudyRoom,Mills Library,114,CardSwipe,False
28,2025-11-27,11:56:00,S03650,Library,Mills Library,92,CardSwipe,True
29,2025-11-27,11:35:00,S04293,Gym,Mills Library,36,FrontDesk,True
30,2025-11-27,16:38:00,S04129,Cafeteria,Thode Library,44,CardSwipe,False
31,2025-11-27,19:24:00,S03928,ComputerLab,Mills Library,71,FrontDesk,True
32,2025-11-27,20:23:00,S04227,Gym,ITB,37,CardSwipe,True
33,2025-11-27,14:48:00,S03697,Library,ITB,29,FrontDesk,False
34,2025-11-27,10:18:00,S01439,ComputerLab,ITB,131,MobileApp,False
35,2025-11-27,11:53:00,S02170,StudyRoom,PGCLL,93,CardSwipe,True
36,2025-11-27,12:32:00,S00052,Gym,ITB,100,FrontDesk,True
37,2025-11-27,09:59:00,S04728,Library,JHE,93,FrontDesk,False
38,2025-11-27,09:42:00,S04124,Cafeteria,ITB,112,FrontDesk,False
39,2025-11-27,12:30:00,S01368,Gym,PGCLL,102,CardSwipe,True
40,2025-11-27,19:08:00,S04655,ComputerLab,PGCLL,84,FrontDesk,True
