usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-30,18:30:00,S04615,ComputerLab,PGCLL,15,FrontDesk,True
2,2025-11-30,14:29:00,S04238,Library,Thode Library,85,CardSwipe,False
3,2025-11-30,18:32:00,S03849,Gym,JHE,104,FrontDesk,True
4,2025-11-30,12:58:00,S01130,Cafeteria,PGCLL,60,CardSwipe,True
5,2025-11-30,20:18:00,S00961,Library,JHE,127,CardSwipe,True
6,2025-11-30,19:20:00,S02161,Library,Mills Library,72,FrontDesk,True
7,2025-11-30,20:08:00,S03977,ComputerLab,Thode Library,132,CardSwipe,True
8,2025-11-30,12:33:00,S03426,Cafeteria,Thode Library,121,CardSwipe,True
9,2025-11-30,11:28:00,S00371,Library,Thode Library,101,FrontDesk,True
10,2025-11-30,15:12:00,S00752,StudyRoom,Mills Library,120,FrontDesk,False
11,2025-11-30,19:00:00,S00019,Library,Thode Library,97,FrontDesk,True
12,2025-11-30,20:04:00,S01109,Cafeteria,PGCLL,138,MobileApp,True
13,2025-11-30,20:19:00,S00986,Gym,DBAC,108,MobileApp,True
14,2025-11-30,21:03:00,S01185,Library,ITB,53,MobileApp,True
15,2025-11-30,15:12:00,S03804,Cafeteria,JHE,109,FrontDesk,False
16,2025-11-30,17:51:00,S02426,StudyRoom,JHE,51,FrontDesk,False
17,2025-11-30,12:29:00,S02636,StudyRoom,Thode Library,83,CardSwipe,True
18,2025-11-30,13:53:00,S04405,Library,Thode Library,103,FrontDesk,True
19,2025-11-30,18:27:00,S02773,Library,Mills Library,49,MobileApp,True
20,2025-11-30,18:44:00,S02105,ComputerLab,ITB,83,CardSwipe,True
21,2025-11-30,22:48:00,S04601,Gym,DBAC,79,FrontDesk,False
22,2025-11-30,20:02:00,S00035,Cafeteria,JHE,109,CardSwipe,True
23,2025-11-30,21:38:00,S03830,StudyRoom,Mills Library,106,CardSwipe,True
24,2025-11-30,11:03:00,S04199,Gym,PGCLL,98,MobileApp,True
25,2025-11-30,14:20:00,S02081,Gym,JHE,133,FrontDesk,False
26,2025-11-30,21:03:00,S04386,Gym,ITB,72,FrontDesk,True
27,2025-11-30,18:15:00,S00805,Cafeteria,JHE,58,FrontDesk,True
28,2025-11-30,11:48:00,S03887,Library,Thode Library,158,MobileApp,True
29,2025-11-30,12:08:00,S00971,Library,ITB,23,CardSwipe,True
30,2025-11-30,18:38:00,S03760,Gym,DBAC,109,CardSwipe,True
31,2025-11-30,18:30:00,S01312,Library,Mills Library,74,CardSwipe,True
32,2025-11-30,14:23:00,S02799,Gym,JHE,150,MobileApp,False
33,2025-11-30,19:18:00,S02131,ComputerLab,Thode Library,86,CardSwipe,True
34,2025-11-30,14:17:00,S03245,Library,PGCLL,71,CardSwipe,False
35,2025-11-30,17:16:00,S00737,Library,Mills Library,76,CardSwipe,False
36,2025-11-30,21:12:00,S02312,Library,PGCLL,82,CardSwipe,True
37,2025-11-30,20:51:00,S01345,Gym,PGCLL,128,MobileApp,True
38,2025-11-30,19:20:00,S03780,Gym,Mills Library,138,FrontDesk,True
39,2025-11-30,12:25:00,S00327,StudyRoom,JHE,52,MobileApp,True
40,2025-11-30,13:00:00,S01011,StudyRoom,PGCLL,98,FrontDesk,True
41,2025-11-30,15:09:00,S03257,Library,Mills Library,73,MobileApp,False
