usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-18,22:41:00,S04945,Library,Thode Library,107,MobileApp,False
2,2025-11-18,18:02:00,S03702,Gym,ITB,109,FrontDesk,True
3,2025-11-18,19:58:00,S00528,Library,JHE,69,MobileApp,True
4,2025-11-18,12:21:00,S02083,Library,JHE,94,FrontDesk,True
5,2025-11-18,14:41:00,S04382,StudyRoom,ITB,105,FrontDesk,False
6,2025-11-18,14:26:00,S03077,Gym,DBAC,64,MobileApp,False
7,2025-11-18,14:21:00,S02337,StudyRoom,Mills Library,74,FrontDesk,False
8,2025-11-18,20:29:00,S02364,Gym,DBAC,75,CardSwipe,True
9,2025-11-18,19:42:00,S02554,Gym,ITB,90,MobileApp,True
10,2025-11-18,18:00:00,S01808,Gym,PGCLL,96,MobileApp,True
11,2025-11-18,11:22:00,S00162,Library,Mills Library,114,MobileApp,True
12,2025-11-18,22:32:00,S03761,Library,Mills Library,81,FrontDesk,False
13,2025-11-18,21:41:00,S02852,Gym,DBAC,92,FrontDesk,True
14,2025-11-18,13:39:00,S01510,Cafeteria,PGCLL,103,CardSwipe,True
15,2025-11-18,09:29:00,S04495,StudyRoom,Thode Library,141,CardSwipe,False
16,2025-11-18,18:05:00,S02899,Library,Mills Library,47,CardSwipe,True
17,2025-11-18,09:58:00,S00597,Gym,DBAC,135,MobileApp,False
18,2025-11-18,18:14:00,S00669,StudyRoom,ITB,100,FrontDesk,True
19,2025-11-18,11:26:00,S00882,ComputerLab,Thode Library,91,MobileApp,True
20,2025-11-18,20:17:00,S04077,Gym,DBAC,35,CardSwipe,True
21,2025-11-18,18:12:00,S01862,Gym,DBAC,56,MobileApp,True
22,2025-11-18,12:15:00,S00526,ComputerLab,PGCLL,66,MobileApp,True
23,2025-11-18,21:19:00,S00883,Gym,ITB,119,CardSwipe,True
24,2025-11-18,22:41:00,S02693,Library,ITB,54,MobileApp,False
25,2025-11-18,21:30:00,S03113,ComputerLab,ITB,150,FrontDesk,True
26,2025-11-18,21:13:00,S04781,ComputerLab,ITB,40,MobileApp,True
27,2025-11-18,21:48:00,S00126,StudyRoom,ITB,78,FrontDesk,True
28,2025-11-18,11:43:00,S00433,Gym,DBAC,86,MobileApp,True
29,2025-11-18,11:34:00,S00386,StudyRoom,JHE,92,MobileApp,True
30,2025-11-18,13:06:00,S02263,ComputerLab,Thode Library,26,MobileApp,True
31,2025-11-18,20:53:00,S03553,Gym,PGCLL,109,MobileApp,True
32,2025-11-18,12:49:00,S03695,Cafeteria,PGCLL,106,MobileApp,True
33,2025-11-18,21:58:00,S02680,Gym,DBAC,98,CardSwipe,True
34,2025-11-18,09:11:00,S01514,Library,Thode Library,65,FrontDesk,False
35,2025-11-18,14:12:00,S01529,ComputerLab,Thode Library,117,FrontDesk,False
36,2025-11-18,20:30:00,S00387,Library,ITB,83,FrontDesk,True
37,2025-11-18,18:15:00,S03902,Cafeteria,JHE,80,FrontDesk,True
38,2025-11-18,13:16:00,S04711,Library,JHE,69,CardSwipe,True
39,2025-11-18,14:39:00,S04458,StudyRoom,Thode Library,104,FrontDesk,False
40,2025-11-18,20:37:00,S03377,Library,PGCLL,102,FrontDesk,True
41,2025-11-18,18:03:00,S00558,Library,Mills Library,120,FrontDesk,True
42,2025-11-18,14:22:00,S02555,Library,Mills Library,70,FrontDesk,False
43,2025-11-18,14:58:00,S01117,Gym,JHE,86,CardSwipe,False
44,2025-11-18,13:56:00,S01346,ComputerLab,Thode Library,88,FrontDesk,True
45,2025-11-18,11:08:00,S00472,ComputerLab,Thode Library,123,CardSwipe,True
46,2025-11-18,12:38:00,S02401,Cafeteria,Thode Library,125,FrontDesk,True
47,2025-11-18,19:40:00,S02324,ComputerLab,Thode Library,15,MobileApp,True
48,2025-11-18,14:31:00,S02242,Library,Mills Library,55,CardSwipe,False
49,2025-11-18,12:36:00,S00705,Library,Mills Library,96,FrontDesk,True
50,2025-11-18,21:53:00,S01853,StudyRoom,ITB,85,MobileApp,True
51,2025-11-18,14:39:00,S03191,Gym,DBAC,86,FrontDesk,False
52,2025-11-18,14:52:00,S02500,Gym,JHE,119,MobileApp,False
53,2025-11-18,13:23:00,S02254,Library,Thode Library,64,MobileApp,True
54,2025-11-18,12:51:00,S00113,Gym,DBAC,60,CardSwipe,True
55,2025-11-18,16:54:00,S04213,Library,Mills Library,74,MobileApp,False
56,2025-11-18,09:14:00,S02417,StudyRoom,Mills Library,84,MobileApp,False
57,2025-11-18,08:57:00,S00537,ComputerLab,JHE,81,MobileApp,False
58,2025-11-18,20:26:00,S02696,ComputerLab,ITB,104,CardSwipe,True
59,2025-11-18,11:15:00,S01771,StudyRoom,Thode Library,80,FrontDesk,True
60,2025-11-18,12:04:00,S03042,Library,Thode Library,48,FrontDesk,True
61,2025-11-18,12:56:00,S01133,Gym,PGCLL,80,FrontDesk,True
62,2025-11-18,13:12:00,S00205,Gym,PGCLL,95,CardSwipe,True
63,2025-11-18,18:29:00,S02187,StudyRoom,ITB,85,MobileApp,True
64,2025-11-18,19:28:00,S04249,ComputerLab,DBAC,122,FrontDesk,True
65,2025-11-18,11:57:00,S02542,StudyRoom,PGCLL,125,FrontDesk,True
66,2025-11-18,13:29:00,S04190,StudyRoom,JHE,77,FrontDesk,True
67,2025-11-18,12:36:00,S02010,Cafeteria,Thode Library,115,MobileApp,True
68,2025-11-18,21:16:00,S03443,StudyRoom,Mills Library,95,FrontDesk,True
69,2025-11-18,21:37:00,S00030,StudyRoom,PGCLL,108,MobileApp,True
70,2025-11-18,21:50:00,S03901,ComputerLab,ITB,86,MobileApp,True
71,2025-11-18,20:56:00,S04400,Cafeteria,ITB,91,CardSwipe,True
72,2025-11-18,14:01:00,S01242,StudyRoom,Thode Library,64,CardSwipe,False
73,2025-11-18,15:54:00,S04764,Library,ITB,98,MobileApp,False
74,2025-11-18,13:54:00,S04653,Library,JHE,52,FrontDesk,True
75,2025-11-18,18:24:00,S03132,Gym,ITB,95,FrontDesk,True
76,2025-11-18,16:15:00,S00377,StudyRoom,Thode Library,110,CardSwipe,False
77,2025-11-18,20:19:00,S03014,Gym,DBAC,91,FrontDesk,True
78,2025-11-18,21:57:00,S01052,Library,Thode Library,74,CardSwipe,True
79,2025-11-18,20:45:00,S04177,Cafeteria,DBAC,85,FrontDesk,True
80,2025-11-18,20:09:00,S02533,Gym,Thode Library,88,CardSwipe,True
81,2025-11-18,20:48:00,S03792,Cafeteria,Thode Library,100,MobileApp,True
82,2025-11-18,18:29:00,S00661,StudyRoom,ITB,102,MobileApp,True
83,2025-11-18,18:35:00,S00192,ComputerLab,PGCLL,137,CardSwipe,True
84,2025-11-18,10:24:00,S01711,Gym,DBAC,134,CardSwipe,False
85,2025-11-18,08:02:00,S04653,Library,Thode Library,112,MobileApp,False
86,2025-11-18,21:39:00,S03203,Library,ITB,105,CardSwipe,True
87,2025-11-18,18:00:00,S03524,Gym,DBAC,93,MobileApp,True
88,2025-11-18,13:10:00,S02955,Gym,DBAC,83,CardSwipe,True
89,2025-11-18,11:09:00,S00515,Cafeteria,ITB,66,FrontDesk,True
90,2025-11-18,19:17:00,S00021,Gym,DBAC,94,FrontDesk,True
91,2025-11-18,20:31:00,S02725,Library,Mills Library,151,CardSwipe,True
92,2025-11-18,12:28:00,S02895,Library,Mills Library,133,CardSwipe,True
93,2025-11-18,18:41:00,S04006,Cafeteria,ITB,47,MobileApp,True
94,2025-11-18,18:48:00,S02080,Library,JHE,96,MobileApp,True
95,2025-11-18,13:53:00,S04769,Gym,ITB,105,MobileApp,True
96,2025-11-18,20:05:00,S04325,StudyRoom,JHE,118,CardSwipe,True
97,2025-11-18,19:18:00,S04614,Gym,ITB,84,MobileApp,True
98,2025-11-18,12:16:00,S04015,Library,Thode Library,43,MobileApp,True
99,2025-11-18,11:26:00,S02165,Library,Thode Library,116,FrontDesk,True
100,2025-11-18,18:24:00,S00986,StudyRoom,ITB,93,CardSwipe,True
101,2025-11-18,11:16:00,S03040,StudyRoom,PGCLL,87,FrontDesk,True
102,2025-11-18,20:40:00,S02594,Library,PGCLL,129,MobileApp,True
103,2025-11-18,20:40:00,S03530,Library,Mills Library,99,MobileApp,True
104,2025-11-18,09:35:00,S01823,Cafeteria,ITB,81,FrontDesk,False
105,2025-11-18,13:28:00,S01432,ComputerLab,JHE,61,FrontDesk,True
106,2025-11-18,14:03:00,S00332,Gym,DBAC,132,MobileApp,False
107,2025-11-18,14:23:00,S02668,Cafeteria,JHE,89,CardSwipe,False
108,2025-11-18,17:54:00,S02683,ComputerLab,PGCLL,174,FrontDesk,False
109,2025-11-18,20:54:00,S03887,Gym,Mills Library,135,MobileApp,True
110,2025-11-18,18:37:00,S03352,Gym,DBAC,58,FrontDesk,True
111,2025-11-18,12:18:00,S01239,StudyRoom,Mills Library,133,CardSwipe,True
112,2025-11-18,18:53:00,S02337,Library,Thode Library,95,MobileApp,True
113,2025-11-18,21:57:00,S00468,Cafeteria,PGCLL,65,FrontDesk,True
114,2025-11-18,16:19:00,S02743,Gym,DBAC,98,CardSwipe,False
115,2025-11-18,12:25:00,S02817,Cafeteria,DBAC,139,FrontDesk,True
116,2025-11-18,21:36:00,S03133,StudyRoom,Thode Library,133,CardSwipe,True
117,2025-11-18,08:37:00,S02177,Cafeteria,ITB,82,MobileApp,False
118,2025-11-18,13:54:00,S03886,Library,ITB,43,CardSwipe,True
119,2025-11-18,13:42:00,S03917,Library,PGCLL,89,CardSwipe,True
120,2025-11-18,13:53:00,S01472,StudyRoom,DBAC,104,FrontDesk,True
121,2025-11-18,18:53:00,S01748,StudyRoom,DBAC,38,MobileApp,True
122,2025-11-18,12:01:00,S00773,Gym,JHE,57,CardSwipe,True
123,2025-11-18,19:41:00,S04825,Cafeteria,DBAC,62,CardSwipe,True
124,2025-11-18,13:39:00,S03730,StudyRoom,Thode Library,113,CardSwipe,True
125,2025-11-18,13:33:00,S04869,Cafeteria,DBAC,101,CardSwipe,True
126,2025-11-18,21:41:00,S04974,Gym,DBAC,39,FrontDesk,True
127,2025-11-18,13:07:00,S02603,Cafeteria,Thode Library,139,MobileApp,True
128,2025-11-18,13:50:00,S01149,Gym,ITB,96,FrontDesk,True
129,2025-11-18,15:34:00,S03756,Cafeteria,Thode Library,145,CardSwipe,False
130,2025-11-18,09:37:00,S00673,ComputerLab,DBAC,57,CardSwipe,False
131,2025-11-18,19:08:00,S04553,Cafeteria,PGCLL,57,MobileApp,True
132,2025-11-18,17:38:00,S01005,Gym,ITB,52,MobileApp,False
133,2025-11-18,14:17:00,S00473,Library,PGCLL,77,FrontDesk,False
134,2025-11-18,21:50:00,S01021,Gym,DBAC,117,FrontDesk,True
135,2025-11-18,13:58:00,S01588,ComputerLab,PGCLL,93,FrontDesk,True
136,2025-11-18,11:46:00,S02905,ComputerLab,PGCLL,123,MobileApp,True
137,2025-11-18,18:52:00,S03890,Gym,DBAC,61,MobileApp,True
138,2025-11-18,10:46:00,S03056,Library,ITB,74,MobileApp,False
139,2025-11-18,19:24:00,S03994,Library,Thode Library,68,FrontDesk,True
140,2025-11-18,12:12:00,S01363,Gym,DBAC,87,MobileApp,True
141,2025-11-18,14:37:00,S00077,Cafeteria,ITB,72,CardSwipe,False
142,2025-11-18,12:24:00,S02894,StudyRoom,Mills Library,74,CardSwipe,True
143,2025-11-18,16:47:00,S04219,Library,Mills Library,76,MobileApp,False
144,2025-11-18,14:29:00,S02293,Library,Mills Library,108,FrontDesk,False
145,2025-11-18,15:45:00,S04505,Library,JHE,62,CardSwipe,False
146,2025-11-18,18:06:00,S01238,StudyRoom,Mills Library,99,FrontDesk,True
147,2025-11-18,18:52:00,S01449,StudyRoom,DBAC,105,MobileApp,True
148,2025-11-18,19:10:00,S02010,Gym,DBAC,93,CardSwipe,True
149,2025-11-18,16:25:00,S01219,Gym,DBAC,81,CardSwipe,False
150,2025-11-18,12:59:00,S00019,Gym,JHE,49,MobileApp,True
