usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-10-12,19:37:00,S04189,StudyRoom,Mills Library,89,MobileApp,True
2,2025-10-12,19:35:00,S04914,ComputerLab,PGCLL,74,MobileApp,True
3,2025-10-12,12:08:00,S04421,Library,JHE,113,FrontDesk,True
4,2025-10-12,14:03:00,S04819,StudyRoom,Mills Library,71,CardSwipe,False
5,2025-10-12,22:19:00,S03738,StudyRoom,Thode Library,124,MobileApp,False
6,2025-10-12,11:32:00,S01684,Gym,DBAC,85,FrontDesk,True
7,2025-10-12,14:09:00,S00102,Cafeteria,PGCLL,116,MobileApp,False
8,2025-10-12,17:11:00,S03743,Gym,DBAC,15,MobileApp,False
9,2025-10-12,14:50:00,S00110,StudyRoom,Thode Library,107,FrontDesk,False
10,2025-10-12,12:22:00,S03746,StudyRoom,Mills Library,53,CardSwipe,True
11,2025-10-12,19:56:00,S03795,ComputerLab,ITB,107,CardSwipe,True
12,2025-10-12,18:49:00,S00747,Library,Thode Library,64,MobileApp,True
13,2025-10-12,16:55:00,S04041,Library,JHE,118,MobileApp,False
14,2025-10-12,21:48:00,S03003,Gym,DBAC,54,CardSwipe,True
15,2025-10-12,21:18:00,S02306,Library,PGCLL,110,CardSwipe,True
16,2025-10-12,22:17:00,S00571,Library,Mills Library,105,CardSwipe,False
17,2025-10-12,21:42:00,S01709,Gym,DBAC,89,MobileApp,True
18,2025-10-12,14:40:00,S04665,Cafeteria,Thode Library,77,FrontDesk,False
19,2025-10-12,20:22:00,S04709,Library,Mills Library,74,CardSwipe,True
20,2025-10-12,12:41:00,S03584,Library,JHE,71,FrontDesk,True
21,2025-10-12,13:09:00,S03819,Cafeteria,Mills Library,78,FrontDesk,True
22,2025-10-12,11:18:00,S00888,Library,ITB,116,CardSwipe,True
23,2025-10-12,12:33:00,S02873,Library,Thode Library,133,FrontDesk,True
24,2025-10-12,18:48:00,S04658,ComputerLab,JHE,65,MobileApp,True
25,2025-10-12,20:23:00,S01914,Library,PGCLL,111,CardSwipe,True
26,2025-10-12,22:09:00,S00360,ComputerLab,Thode Library,114,MobileApp,False
27,2025-10-12,20:36:00,S01285,Gym,JHE,76,MobileApp,True
28,2025-10-12,13:45:00,S02816,Gym,ITB,36,CardSwipe,True
29,2025-10-12,18:20:00,S02448,Library,PGCLL,86,MobileApp,True
30,2025-10-12,11:23:00,S04904,StudyRoom,Thode Library,73,MobileApp,True
31,2025-10-12,20:00:00,S01470,Gym,PGCLL,87,FrontDesk,True
32,2025-10-12,21:44:00,S04976,Library,Thode Library,122,CardSwipe,True
33,2025-10-12,19:40:00,S02509,Library,Thode Library,71,CardSwipe,True
34,2025-10-12,19:50:00,S01260,ComputerLab,JHE,73,CardSwipe,True
35,2025-10-12,21:53:00,S03958,Gym,JHE,89,FrontDesk,True
36,2025-10-12,16:31:00,S04309,Library,PGCLL,83,FrontDesk,False
37,2025-10-12,20:49:00,S00287,Gym,JHE,103,MobileApp,True
38,2025-10-12,20:34:00,S03547,Gym,JHE,115,FrontDesk,True
39,2025-10-12,18:32:00,S01929,StudyRoom,PGCLL,157,MobileApp,True
40,2025-10-12,15:35:00,S02422,ComputerLab,JHE,127,FrontDesk,False
41,2025-10-12,20:01:00,S00374,StudyRoom,PGCLL,95,MobileApp,True
42,2025-10-12,13:10:00,S00931,ComputerLab,JHE,38,CardSwipe,True
43,2025-10-12,19:04:00,S01816,StudyRoom,Thode Library,46,CardSwipe,True
44,2025-10-12,12:58:00,S01575,StudyRoom,ITB,88,CardSwipe,True
45,2025-10-12,12:18:00,S04871,Cafeteria,PGCLL,69,FrontDesk,True
46,2025-10-12,13:23:00,S02659,Library,JHE,144,CardSwipe,True
47,2025-10-12,14:42:00,S04454,StudyRoom,JHE,81,FrontDesk,False
48,2025-10-12,18:53:00,S04064,StudyRoom,PGCLL,70,CardSwipe,True
49,2025-10-12,17:51:00,S02229,Library,Mills Library,83,MobileApp,False
50,2025-10-12,12:52:00,S02650,Library,Thode Library,30,FrontDesk,True
51,2025-10-12,18:35:00,S01208,ComputerLab,DBAC,75,CardSwipe,True
52,2025-10-12,19:42:00,S01392,Cafeteria,PGCLL,114,CardSwipe,True
53,2025-10-12,11:03:00,S04132,Cafeteria,JHE,91,FrontDesk,True
54,2025-10-12,10:51:00,S00846,StudyRoom,ITB,96,FrontDesk,False
55,2025-10-12,11:46:00,S00238,Cafeteria,ITB,111,CardSwipe,True
56,2025-10-12,21:25:00,S01705,Cafeteria,PGCLL,112,FrontDesk,True
