usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-05,22:54:00,S04861,Gym,JHE,105,CardSwipe,False
2,2025-11-05,18:53:00,S02032,Gym,JHE,86,MobileApp,True
3,2025-11-05,16:54:00,S03908,Cafeteria,JHE,96,FrontDesk,False
4,2025-11-05,12:12:00,S01048,Library,Thode Library,92,MobileApp,True
5,2025-11-05,18:18:00,S03403,ComputerLab,DBAC,82,FrontDesk,True
6,2025-11-05,12:42:00,S00835,StudyRoom,DBAC,82,MobileApp,True
7,2025-11-05,13:12:00,S03592,Library,ITB,120,FrontDesk,True
8,2025-11-05,20:15:00,S00482,ComputerLab,JHE,104,FrontDesk,True
9,2025-11-05,20:34:00,S00755,Library,JHE,112,MobileApp,True
10,2025-11-05,12:40:00,S04407,Library,PGCLL,77,FrontDesk,True
11,2025-11-05,12:29:00,S02515,StudyRoom,ITB,129,FrontDesk,True
12,2025-11-05,13:28:00,S04526,Library,Thode Library,135,FrontDesk,True
13,2025-11-05,19:30:00,S02833,Library,Thode Library,39,CardSwipe,True
14,2025-11-05,18:37:00,S00866,ComputerLab,PGCLL,137,CardSwipe,True
15,2025-11-05,14:36:00,S00763,Gym,PGCLL,69,FrontDesk,False
16,2025-11-05,14:16:00,S00232,Library,Thode Library,58,CardSwipe,False
17,2025-11-05,22:55:00,S04641,Gym,DBAC,56,CardSwipe,False
18,2025-11-05,13:01:00,S04599,Library,ITB,80,MobileApp,True
19,2025-11-05,13:22:00,S01731,Gym,DBAC,86,MobileApp,True
20,2025-11-05,20:52:00,S00938,Gym,JHE,71,CardSwipe,True
21,2025-11-05,11:33:00,S02447,Cafeteria,DBAC,59,FrontDesk,True
22,2025-11-05,12:30:00,S01554,Library,Thode Library,80,CardSwipe,True
23,2025-11-05,18:41:00,S01038,Gym,DBAC,28,CardSwipe,True
24,2025-11-05,19:16:00,S00951,Library,PGCLL,67,FrontDesk,True
25,2025-11-05,13:38:00,S04639,Library,ITB,78,CardSwipe,True
26,2025-11-05,11:46:00,S04510,StudyRoom,Mills Library,88,CardSwipe,True
27,2025-11-05,22:59:00,S02850,Library,Thode Library,88,CardSwipe,False
28,2025-11-05,22:33:00,S01284,Gym,JHE,91,CardSwipe,False
29,2025-11-05,13:05:00,S03502,StudyRoom,Thode Library,115,CardSwipe,True
30,2025-11-05,11:19:00,S00507,StudyRoom,Mills Library,110,FrontDesk,True
31,2025-11-05,08:52:00,S00685,ComputerLab,Thode Library,100,FrontDesk,False
32,2025-11-05,14:48:00,S00407,Gym,DBAC,114,FrontDesk,False
33,2025-11-05,08:35:00,S04173,StudyRoom,Mills Library,85,FrontDesk,False
34,2025-11-05,21:12:00,S01242,Library,Mills Library,22,MobileApp,True
35,2025-11-05,20:26:00,S02636,Gym,JHE,64,CardSwipe,True
36,2025-11-05,20:37:00,S03369,ComputerLab,PGCLL,128,CardSwipe,True
37,2025-11-05,15:23:00,S04475,Library,Thode Library,123,CardSwipe,False
38,2025-11-05,22:08:00,S01730,Library,PGCLL,107,MobileApp,False
39,2025-11-05,14:26:00,S03322,StudyRoom,PGCLL,58,MobileApp,False
40,2025-11-05,18:10:00,S01007,StudyRoom,PGCLL,70,MobileApp,True
41,2025-11-05,21:30:00,S01065,Library,Thode Library,73,MobileApp,True
42,2025-11-05,12:46:00,S04507,Library,Thode Library,73,FrontDesk,True
43,2025-11-05,13:52:00,S01052,Library,Mills Library,106,FrontDesk,True
44,2025-11-05,08:43:00,S03126,Cafeteria,DBAC,67,CardSwipe,False
45,2025-11-05,11:36:00,S03147,Library,PGCLL,106,FrontDesk,True
46,2025-11-05,18:00:00,S02356,Gym,ITB,100,CardSwipe,True
47,2025-11-05,21:00:00,S00228,StudyRoom,ITB,58,MobileApp,True
48,2025-11-05,19:25:00,S04995,Library,Thode Library,116,FrontDesk,True
49,2025-11-05,16:37:00,S04857,Cafeteria,DBAC,81,CardSwipe,False
50,2025-11-05,10:52:00,S03848,Library,PGCLL,85,CardSwipe,False
51,2025-11-05,12:32:00,S04430,StudyRoom,Mills Library,76,CardSwipe,True
52,2025-11-05,12:16:00,S02750,StudyRoom,ITB,84,CardSwipe,True
53,2025-11-05,14:49:00,S04679,ComputerLab,Thode Library,74,MobileApp,False
54,2025-11-05,16:05:00,S03468,Library,ITB,131,CardSwipe,False
55,2025-11-05,21:06:00,S03359,Cafeteria,DBAC,75,FrontDesk,True
56,2025-11-05,20:34:00,S04903,Cafeteria,ITB,115,CardSwipe,True
57,2025-11-05,21:19:00,S00127,Gym,DBAC,109,MobileApp,True
58,2025-11-05,20:03:00,S01950,Cafeteria,JHE,120,CardSwipe,True
59,2025-11-05,21:20:00,S00051,Gym,JHE,34,CardSwipe,True
60,2025-11-05,16:15:00,S04389,StudyRoom,JHE,98,CardSwipe,False
61,2025-11-05,19:58:00,S04701,StudyRoom,DBAC,133,MobileApp,True
62,2025-11-05,11:32:00,S04831,ComputerLab,PGCLL,92,FrontDesk,True
63,2025-11-05,18:50:00,S00074,Library,Mills Library,62,MobileApp,True
64,2025-11-05,15:15:00,S01137,Library,Mills Library,99,FrontDesk,False
65,2025-11-05,12:46:00,S00152,Library,Thode Library,85,CardSwipe,True
66,2025-11-05,08:54:00,S00045,StudyRoom,Thode Library,94,FrontDesk,False
67,2025-11-05,14:47:00,S01920,Library,PGCLL,38,MobileApp,False
68,2025-11-05,19:34:00,S01802,Cafeteria,JHE,95,MobileApp,True
69,2025-11-05,20:37:00,S04528,Cafeteria,JHE,110,MobileApp,True
70,2025-11-05,12:30:00,S01327,StudyRoom,ITB,90,FrontDesk,True
71,2025-11-05,15:21:00,S03305,Gym,ITB,115,CardSwipe,False
72,2025-11-05,14:40:00,S03124,Library,Mills Library,83,MobileApp,False
73,2025-11-05,18:02:00,S04733,StudyRoom,ITB,114,FrontDesk,True
74,2025-11-05,13:37:00,S02238,Gym,PGCLL,65,FrontDesk,True
75,2025-11-05,12:28:00,S00448,StudyRoom,DBAC,75,MobileApp,True
76,2025-11-05,21:59:00,S02005,Library,Thode Library,100,FrontDesk,True
77,2025-11-05,18:08:00,S00123,StudyRoom,ITB,111,MobileApp,True
78,2025-11-05,12:46:00,S04649,Cafeteria,Thode Library,80,MobileApp,True
79,2025-11-05,21:01:00,S02764,Gym,PGCLL,85,MobileApp,True
80,2025-11-05,14:44:00,S03515,StudyRoom,Mills Library,104,CardSwipe,False
81,2025-11-05,18:07:00,S04017,Library,Mills Library,101,CardSwipe,True
82,2025-11-05,12:33:00,S02588,Library,PGCLL,117,CardSwipe,True
83,2025-11-05,11:12:00,S01271,ComputerLab,JHE,44,MobileApp,True
84,2025-11-05,12:36:00,S04246,Library,Mills Library,81,FrontDesk,True
85,2025-11-05,12:47:00,S03698,Library,Mills Library,119,MobileApp,True
86,2025-11-05,20:43:00,S00007,Library,Mills Library,52,MobileApp,True
