usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-23,12:41:00,S01251,Library,Thode Library,112,FrontDesk,True
2,2025-11-23,20:15:00,S04142,Gym,DBAC,104,MobileApp,True
3,2025-11-23,14:01:00,S02176,Cafeteria,ITB,138,MobileApp,False
4,2025-11-23,14:58:00,S00793,Cafeteria,ITB,60,FrontDesk,False
5,2025-11-23,20:04:00,S03101,StudyRoom,Mills Library,128,FrontDesk,True
6,2025-11-23,18:18:00,S01517,StudyRoom,Thode Library,63,MobileApp,True
7,2025-11-23,21:06:00,S04251,ComputerLab,JHE,107,FrontDesk,True
8,2025-11-23,14:56:00,S02046,Library,Mills Library,65,MobileApp,False
9,2025-11-23,19:14:00,S03731,Library,Mills Library,54,MobileApp,True
10,2025-11-23,13:52:00,S03059,Library,ITB,136,CardSwipe,True
11,2025-11-23,20:43:00,S01755,ComputerLab,ITB,90,FrontDesk,True
12,2025-11-23,13:10:00,S02662,StudyRoom,ITB,83,CardSwipe,True
13,2025-11-23,18:18:00,S03286,Cafeteria,DBAC,58,CardSwipe,True
14,2025-11-23,14:24:00,S04884,StudyRoom,PGCLL,53,CardSwipe,False
15,2025-11-23,19:19:00,S01077,Library,Thode Library,71,FrontDesk,True
16,2025-11-23,17:21:00,S02879,Gym,DBAC,150,FrontDesk,False
17,2025-11-23,18:28:00,S00055,Cafeteria,DBAC,86,FrontDesk,True
18,2025-11-23,17:13:00,S04056,Library,Thode Library,76,MobileApp,False
19,2025-11-23,13:35:00,S00911,Library,JHE,95,FrontDesk,True
20,2025-11-23,19:58:00,S00045,StudyRoom,Thode Library,75,MobileApp,True
21,2025-11-23,12:44:00,S03230,ComputerLab,Mills Library,103,MobileApp,True
22,2025-11-23,18:58:00,S03094,Gym,PGCLL,105,FrontDesk,True
23,2025-11-23,14:20:00,S04404,StudyRoom,JHE,105,FrontDesk,False
24,2025-11-23,11:33:00,S01185,Gym,ITB,62,FrontDesk,True
25,2025-11-23,14:32:00,S01298,Cafeteria,PGCLL,122,CardSwipe,False
26,2025-11-23,12:23:00,S00506,ComputerLab,JHE,60,MobileApp,True
