usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-10-29,13:23:00,S04997,Cafeteria,Thode Library,113,MobileApp,True
2,2025-10-29,13:28:00,S01029,StudyRoom,JHE,112,MobileApp,True
3,2025-10-29,18:21:00,S04589,Library,ITB,51,FrontDesk,True
4,2025-10-29,21:52:00,S04023,ComputerLab,ITB,151,FrontDesk,True
5,2025-10-29,11:03:00,S02189,Cafeteria,ITB,80,MobileApp,True
6,2025-10-29,21:15:00,S04924,ComputerLab,Thode Library,70,MobileApp,True
7,2025-10-29,11:39:00,S00889,Library,Mills Library,125,FrontDesk,True
8,2025-10-29,11:13:00,S01492,Library,PGCLL,61,MobileApp,True
9,2025-10-29,18:56:00,S02994,Gym,ITB,95,CardSwipe,True
10,2025-10-29,21:06:00,S01409,Gym,DBAC,115,FrontDesk,True
11,2025-10-29,20:47:00,S04565,StudyRoom,Thode Library,94,FrontDesk,True
12,2025-10-29,13:42:00,S01556,Cafeteria,ITB,67,MobileApp,True
13,2025-10-29,11:45:00,S00902,ComputerLab,JHE,74,FrontDesk,True
14,2025-10-29,18:00:00,S04696,Gym,DBAC,62,FrontDesk,True
15,2025-10-29,09:35:00,S01661,Library,Thode Library,123,MobileApp,False
16,2025-10-29,14:13:00,S03883,StudyRoom,ITB,129,MobileApp,False
17,2025-10-29,12:30:00,S04656,Gym,DBAC,90,FrontDesk,True
18,2025-10-29,14:45:00,S03861,Gym,DBAC,60,FrontDesk,False
19,2025-10-29,14:11:00,S00042,Library,DBAC,85,MobileApp,False
20,2025-10-29,14:24:00,S03304,Cafeteria,JHE,101,FrontDesk,False
21,2025-10-29,19:36:00,S03756,Cafeteria,JHE,87,MobileApp,True
22,2025-10-29,14:18:00,S02730,ComputerLab,Thode Library,49,FrontDesk,False
23,2025-10-29,18:41:00,S00852,Library,PGCLL,113,FrontDesk,True
24,2025-10-29,14:19:00,S01840,Library,DBAC,71,CardSwipe,False
25,2025-10-29,21:28:00,S00260,Cafeteria,DBAC,96,CardSwipe,True
26,2025-10-29,16:58:00,S02699,StudyRoom,Thode Library,131,MobileApp,False
27,2025-10-29,21:21:00,S02699,Library,PGCLL,115,FrontDesk,True
28,2025-10-29,11:16:00,S00316,ComputerLab,ITB,60,FrontDesk,True
29,2025-10-29,10:47:00,S02384,ComputerLab,ITB,92,FrontDesk,False
30,2025-10-29,19:38:00,S04135,ComputerLab,ITB,63,FrontDesk,True
31,2025-10-29,20:14:00,S03410,ComputerLab,ITB,95,CardSwipe,True
32,2025-10-29,19:34:00,S02845,Cafeteria,JHE,50,FrontDesk,True
33,2025-10-29,21:12:00,S03939,ComputerLab,JHE,104,FrontDesk,True
34,2025-10-29,11:29:00,S04237,StudyRoom,DBAC,72,CardSwipe,True
35,2025-10-29,12:33:00,S03755,StudyRoom,PGCLL,106,MobileApp,True
36,2025-10-29,10:58:00,S04037,Gym,DBAC,75,MobileApp,False
37,2025-10-29,22:57:00,S03509,StudyRoom,Thode Library,101,CardSwipe,False
38,2025-10-29,11:13:00,S03135,Cafeteria,JHE,130,FrontDesk,True
39,2025-10-29,21:41:00,S00284,StudyRoom,ITB,121,CardSwipe,True
40,2025-10-29,11:20:00,S00211,StudyRoom,PGCLL,68,CardSwipe,True
41,2025-10-29,09:17:00,S03825,Gym,ITB,112,MobileApp,False
42,2025-10-29,19:24:00,S00878,StudyRoom,Thode Library,113,FrontDesk,True
43,2025-10-29,14:12:00,S04519,Cafeteria,JHE,102,FrontDesk,False
44,2025-10-29,12:45:00,S01200,Library,Thode Library,104,FrontDesk,True
45,2025-10-29,22:29:00,S02590,Library,PGCLL,115,FrontDesk,False
46,2025-10-29,19:14:00,S04371,StudyRoom,Thode Library,81,MobileApp,True
47,2025-10-29,18:18:00,S03000,Library,PGCLL,78,FrontDesk,True
48,2025-10-29,18:27:00,S04318,ComputerLab,PGCLL,66,CardSwipe,True
49,2025-10-29,14:02:00,S02488,Gym,PGCLL,92,CardSwipe,False
50,2025-10-29,19:23:00,S03202,Library,Mills Library,144,FrontDesk,True
51,2025-10-29,11:48:00,S02425,Gym,ITB,85,FrontDesk,True
52,2025-10-29,11:30:00,S03425,Library,Thode Library,88,CardSwipe,True
53,2025-10-29,16:02:00,S02008,Cafeteria,JHE,77,FrontDesk,False
54,2025-10-29,21:31:00,S03137,Library,Mills Library,59,MobileApp,True
55,2025-10-29,20:16:00,S02127,StudyRoom,DBAC,107,FrontDesk,True
56,2025-10-29,11:36:00,S03094,Gym,DBAC,130,MobileApp,True
57,2025-10-29,11:47:00,S03707,Gym,DBAC,53,CardSwipe,True
58,2025-10-29,13:56:00,S02695,Gym,DBAC,60,MobileApp,True
59,2025-10-29,15:00:00,S00422,Gym,DBAC,82,CardSwipe,False
60,2025-10-29,12:25:00,S00259,Library,Mills Library,52,MobileApp,True
61,2025-10-29,20:30:00,S00155,Cafeteria,DBAC,92,MobileApp,True
62,2025-10-29,11:22:00,S04905,Gym,PGCLL,103,CardSwipe,True
63,2025-10-29,13:05:00,S01332,StudyRoom,PGCLL,94,CardSwipe,True
64,2025-10-29,12:20:00,S03791,Gym,Mills Library,62,CardSwipe,True
65,2025-10-29,18:31:00,S04378,Gym,ITB,108,MobileApp,True
66,2025-10-29,19:04:00,S01112,StudyRoom,JHE,112,MobileApp,True
67,2025-10-29,17:21:00,S03810,StudyRoom,JHE,72,CardSwipe,False
68,2025-10-29,16:09:00,S02792,ComputerLab,ITB,107,MobileApp,False
69,2025-10-29,22:59:00,S01309,Library,JHE,65,FrontDesk,False
70,2025-10-29,12:01:00,S02077,StudyRoom,Mills Library,97,FrontDesk,True
71,2025-10-29,12:44:00,S01501,ComputerLab,PGCLL,77,FrontDesk,True
72,2025-10-29,11:02:00,S01520,Cafeteria,JHE,92,CardSwipe,True
73,2025-10-29,12:24:00,S02193,Library,Thode Library,67,CardSwipe,True
74,2025-10-29,18:55:00,S01943,StudyRoom,ITB,28,CardSwipe,True
75,2025-10-29,19:55:00,S02145,Library,JHE,60,MobileApp,True
76,2025-10-29,10:32:00,S02095,ComputerLab,JHE,137,CardSwipe,False
77,2025-10-29,20:42:00,S04690,Library,Thode Library,56,FrontDesk,True
78,2025-10-29,20:30:00,S04836,Library,Mills Library,69,FrontDesk,True
79,2025-10-29,18:23:00,S02993,Gym,PGCLL,90,MobileApp,True
80,2025-10-29,11:30:00,S01775,ComputerLab,JHE,83,CardSwipe,True
81,2025-10-29,18:22:00,S03481,Library,ITB,86,CardSwipe,True
82,2025-10-29,19:26:00,S00537,StudyRoom,Thode Library,122,CardSwipe,True
83,2025-10-29,13:04:00,S01154,Library,Thode Library,103,CardSwipe,True
84,2025-10-29,16:00:00,S04374,Library,Mills Library,85,CardSwipe,False
85,2025-10-29,11:15:00,S02476,Cafeteria,JHE,24,CardSwipe,True
86,2025-10-29,22:24:00,S02750,StudyRoom,PGCLL,63,FrontDesk,False
87,2025-10-29,20:44:00,S01494,Library,Mills Library,60,FrontDesk,True
88,2025-10-29,14:14:00,S01992,Library,Thode Library,88,CardSwipe,False
89,2025-10-29,18:32:00,S04674,Library,Mills Library,101,MobileApp,True
90,2025-10-29,11:24:00,S03657,Cafeteria,ITB,106,FrontDesk,True
91,2025-10-29,17:00:00,S00755,Library,Thode Library,141,FrontDesk,False
92,2025-10-29,19:28:00,S00053,Gym,Mills Library,190,CardSwipe,True
93,2025-10-29,09:08:00,S02269,Cafeteria,ITB,106,MobileApp,False
94,2025-10-29,18:35:00,S01667,ComputerLab,PGCLL,106,FrontDesk,True
95,2025-10-29,12:30:00,S01170,Gym,Thode Library,94,CardSwipe,True
96,2025-10-29,13:13:00,S04487,Library,Mills Library,88,FrontDesk,True
97,2025-10-29,10:07:00,S02589,Library,Mills Library,89,MobileApp,False
98,2025-10-29,17:21:00,S03712,StudyRoom,ITB,144,FrontDesk,False
99,2025-10-29,20:44:00,S04584,StudyRoom,ITB,92,FrontDesk,True
100,2025-10-29,11:05:00,S00429,Library,Mills Library,135,FrontDesk,True
101,2025-10-29,16:34:00,S03315,ComputerLab,JHE,86,CardSwipe,False
102,2025-10-29,19:28:00,S00257,Cafeteria,ITB,161,CardSwipe,True
103,2025-10-29,14:14:00,S01917,StudyRoom,Thode Library,82,MobileApp,False
104,2025-10-29,22:41:00,S04506,ComputerLab,Mills Library,81,MobileApp,False
105,2025-10-29,12:16:00,S02601,ComputerLab,PGCLL,99,CardSwipe,True
106,2025-10-29,13:50:00,S03211,Gym,DBAC,97,CardSwipe,True
107,2025-10-29,11:01:00,S02718,Cafeteria,DBAC,63,CardSwipe,True
108,2025-10-29,12:22:00,S03190,Gym,DBAC,59,FrontDesk,True
109,2025-10-29,17:44:00,S02397,Library,Mills Library,103,FrontDesk,False
110,2025-10-29,19:55:00,S04006,StudyRoom,Thode Library,60,MobileApp,True
111,2025-10-29,21:26:00,S00860,ComputerLab,ITB,63,MobileApp,True
112,2025-10-29,20:42:00,S00009,ComputerLab,PGCLL,90,CardSwipe,True
113,2025-10-29,13:05:00,S00543,Cafeteria,DBAC,81,FrontDesk,True
114,2025-10-29,13:43:00,S00282,ComputerLab,PGCLL,93,MobileApp,True
115,2025-10-29,11:28:00,S01456,ComputerLab,JHE,113,FrontDesk,True
116,2025-10-29,14:36:00,S00401,ComputerLab,JHE,75,MobileApp,False
117,2025-10-29,18:22:00,S02908,StudyRoom,JHE,96,MobileApp,True
118,2025-10-29,11:58:00,S04816,StudyRoom,ITB,67,MobileApp,True
119,2025-10-29,13:21:00,S02571,ComputerLab,PGCLL,127,FrontDesk,True
120,2025-10-29,12:31:00,S01057,StudyRoom,Mills Library,91,FrontDesk,True
121,2025-10-29,21:41:00,S03397,Library,Mills Library,29,FrontDesk,True
122,2025-10-29,11:08:00,S01500,Library,PGCLL,45,CardSwipe,True
123,2025-10-29,21:11:00,S00803,StudyRoom,Thode Library,105,FrontDesk,True
124,2025-10-29,21:33:00,S04597,Gym,ITB,60,FrontDesk,True
125,2025-10-29,19:47:00,S04207,Library,Mills Library,92,CardSwipe,True
126,2025-10-29,20:48:00,S02990,Gym,DBAC,110,CardSwipe,True
127,2025-10-29,11:17:00,S03742,StudyRoom,Mills Library,102,MobileApp,True
128,2025-10-29,21:12:00,S01069,Gym,JHE,69,FrontDesk,True
129,2025-10-29,18:52:00,S00327,Library,JHE,58,MobileApp,True
130,2025-10-29,16:14:00,S00845,ComputerLab,PGCLL,144,FrontDesk,False
131,2025-10-29,16:02:00,S01985,Cafeteria,PGCLL,75,CardSwipe,False
132,2025-10-29,13:26:00,S02380,ComputerLab,DBAC,103,FrontDesk,True
133,2025-10-29,19:37:00,S03522,StudyRoom,JHE,119,CardSwipe,True
134,2025-10-29,12:17:00,S00064,Gym,JHE,76,MobileApp,True
135,2025-10-29,10:00:00,S04917,Library,ITB,72,CardSwipe,False
136,2025-10-29,21:30:00,S01260,Gym,DBAC,76,FrontDesk,True
137,2025-10-29,21:41:00,S01879,Gym,DBAC,116,FrontDesk,True
138,2025-10-29,18:43:00,S04302,StudyRoom,Thode Library,42,CardSwipe,True
139,2025-10-29,14:26:00,S01032,Gym,DBAC,126,MobileApp,False
140,2025-10-29,11:17:00,S02416,Library,ITB,134,FrontDesk,True
141,2025-10-29,18:18:00,S03614,Library,PGCLL,135,CardSwipe,True
142,2025-10-29,15:43:00,S00494,Gym,Mills Library,90,FrontDesk,False
143,2025-10-29,10:49:00,S04724,Gym,DBAC,55,FrontDesk,False
144,2025-10-29,13:40:00,S00869,StudyRoom,Thode Library,42,CardSwipe,True
145,2025-10-29,12:33:00,S01326,StudyRoom,ITB,55,MobileApp,True
146,2025-10-29,20:07:00,S02434,Gym,ITB,103,MobileApp,True
147,2025-10-29,15:17:00,S03595,Library,Thode Library,108,CardSwipe,False
148,2025-10-29,20:26:00,S03702,Gym,Mills Library,149,MobileApp,True
149,2025-10-29,13:18:00,S03089,Gym,DBAC,98,CardSwipe,True
150,2025-10-29,20:30:00,S04820,Gym,DBAC,121,MobileApp,True
151,2025-10-29,12:53:00,S03685,Library,Thode Library,101,FrontDesk,True
152,2025-10-29,12:16:00,S04359,Gym,DBAC,73,CardSwipe,True
153,2025-10-29,19:21:00,S03450,Cafeteria,JHE,132,MobileApp,True
154,2025-10-29,12:49:00,S03946,Library,Thode Library,83,CardSwipe,True
155,2025-10-29,11:49:00,S02866,StudyRoom,PGCLL,97,FrontDesk,True
156,2025-10-29,21:50:00,S00928,Cafeteria,PGCLL,165,CardSwipe,True
157,2025-10-29,10:16:00,S02649,StudyRoom,JHE,61,FrontDesk,False
158,2025-10-29,13:26:00,S00849,Cafeteria,PGCLL,83,CardSwipe,True
159,2025-10-29,11:56:00,S03877,Cafeteria,PGCLL,72,FrontDesk,True
160,2025-10-29,12:47:00,S03341,Cafeteria,DBAC,83,MobileApp,True
161,2025-10-29,12:30:00,S04942,Library,Thode Library,73,FrontDesk,True
162,2025-10-29,18:01:00,S02767,Cafeteria,Mills Library,78,CardSwipe,True
163,2025-10-29,18:48:00,S02362,StudyRoom,Thode Library,65,CardSwipe,True
164,2025-10-29,14:11:00,S02543,ComputerLab,PGCLL,82,MobileApp,False
165,2025-10-29,19:55:00,S03881,Library,Mills Library,81,CardSwipe,True
166,2025-10-29,11:06:00,S04190,Library,Mills Library,87,MobileApp,True
167,2025-10-29,12:50:00,S01583,Gym,DBAC,86,MobileApp,True
168,2025-10-29,14:11:00,S03433,ComputerLab,JHE,78,FrontDesk,False
169,2025-10-29,12:45:00,S00812,Gym,DBAC,88,FrontDesk,True
170,2025-10-29,14:29:00,S03224,StudyRoom,PGCLL,98,FrontDesk,False
171,2025-10-29,13:43:00,S02081,Gym,DBAC,117,CardSwipe,True
172,2025-10-29,18:32:00,S00263,Cafeteria,JHE,93,CardSwipe,True
173,2025-10-29,10:37:00,S02604,Gym,DBAC,71,MobileApp,False
174,2025-10-29,19:20:00,S04491,ComputerLab,Thode Library,113,CardSwipe,True
175,2025-10-29,14:02:00,S00789,Library,ITB,66,CardSwipe,False
176,2025-10-29,11:53:00,S04507,ComputerLab,ITB,65,FrontDesk,True
177,2025-10-29,21:47:00,S00113,Library,Thode Library,76,FrontDesk,True
178,2025-10-29,21:14:00,S03406,Gym,ITB,120,MobileApp,True
179,2025-10-29,18:09:00,S00766,Library,JHE,112,CardSwipe,True
180,2025-10-29,18:02:00,S04491,ComputerLab,Thode Library,73,MobileApp,True
181,2025-10-29,12:13:00,S00897,Library,Mills Library,64,FrontDesk,True
182,2025-10-29,19:18:00,S02941,Gym,DBAC,78,FrontDesk,True
183,2025-10-29,12:50:00,S01889,Library,PGCLL,73,CardSwipe,True
184,2025-10-29,16:49:00,S04946,Library,ITB,104,CardSwipe,False
185,2025-10-29,12:35:00,S03608,StudyRoom,Mills Library,96,MobileApp,True
186,2025-10-29,09:29:00,S01612,ComputerLab,Mills Library,80,CardSwipe,False
187,2025-10-29,18:06:00,S02097,Gym,DBAC,142,FrontDesk,True
188,2025-10-29,11:59:00,S04892,Library,Mills Library,95,CardSwipe,True
189,2025-10-29,13:51:00,S03830,Gym,DBAC,96,FrontDesk,True
190,2025-10-29,12:45:00,S01015,Library,JHE,125,FrontDesk,True
191,2025-10-29,18:50:00,S03455,Library,Mills Library,110,FrontDesk,True
192,2025-10-29,12:47:00,S02589,StudyRoom,Mills Library,73,CardSwipe,True
193,2025-10-29,14:38:00,S03294,ComputerLab,Mills Library,71,MobileApp,False
194,2025-10-29,20:24:00,S02998,Library,Thode Library,80,CardSwipe,True
195,2025-10-29,20:48:00,S00854,StudyRoom,JHE,48,CardSwipe,True
196,2025-10-29,11:51:00,S04811,StudyRoom,Mills Library,111,FrontDesk,True
197,2025-10-29,14:34:00,S03927,Cafeteria,JHE,104,FrontDesk,False
198,2025-10-29,18:24:00,S03219,ComputerLab,PGCLL,130,CardSwipe,True
199,2025-10-29,21:04:00,S03617,Cafeteria,DBAC,152,FrontDesk,True
200,2025-10-29,21:30:00,S03827,Gym,DBAC,134,FrontDesk,True
201,2025-10-29,10:18:00,S03535,Gym,ITB,99,FrontDesk,False
202,2025-10-29,12:32:00,S00866,Gym,DBAC,76,CardSwipe,True
203,2025-10-29,22:53:00,S01026,Gym,JHE,116,FrontDesk,False
204,2025-10-29,14:40:00,S00306,StudyRoom,Mills Library,100,FrontDesk,False
205,2025-10-29,12:40:00,S02214,Gym,ITB,60,CardSwipe,True
206,2025-10-29,20:39:00,S04312,Library,JHE,115,CardSwipe,True
207,2025-10-29,18:03:00,S02802,Gym,DBAC,86,MobileApp,True
208,2025-10-29,21:26:00,S00105,Cafeteria,DBAC,85,FrontDesk,True
209,2025-10-29,10:19:00,S00057,StudyRoom,DBAC,110,FrontDesk,False
210,2025-10-29,20:33:00,S00047,StudyRoom,ITB,27,MobileApp,True
211,2025-10-29,08:49:00,S00678,ComputerLab,PGCLL,93,FrontDesk,False
212,2025-10-29,21:10:00,S02395,Library,ITB,129,MobileApp,True
213,2025-10-29,13:44:00,S01660,StudyRoom,Mills Library,85,CardSwipe,True
214,2025-10-29,12:52:00,S01761,Library,Mills Library,64,FrontDesk,True
215,2025-10-29,13:01:00,S04169,Library,JHE,107,CardSwipe,True
216,2025-10-29,20:12:00,S01202,Library,Mills Library,15,FrontDesk,True
217,2025-10-29,15:42:00,S03139,Gym,ITB,72,FrontDesk,False
218,2025-10-29,08:06:00,S01199,Gym,PGCLL,169,MobileApp,False
219,2025-10-29,22:18:00,S03801,ComputerLab,JHE,106,MobileApp,False
220,2025-10-29,14:33:00,S04838,Gym,DBAC,158,MobileApp,False
221,2025-10-29,12:21:00,S04487,ComputerLab,Thode Library,38,FrontDesk,True
222,2025-10-29,21:12:00,S03831,Gym,DBAC,93,MobileApp,True
223,2025-10-29,12:52:00,S02727,Gym,DBAC,124,FrontDesk,True
224,2025-10-29,09:42:00,S04271,StudyRoom,ITB,35,FrontDesk,False
225,2025-10-29,16:58:00,S04295,Cafeteria,DBAC,113,FrontDesk,False
226,2025-10-29,18:49:00,S03903,Gym,DBAC,82,FrontDesk,True
227,2025-10-29,21:58:00,S00638,ComputerLab,DBAC,132,FrontDesk,True
228,2025-10-29,19:13:00,S04378,Library,Mills Library,49,CardSwipe,True
229,2025-10-29,18:14:00,S02270,Cafeteria,ITB,121,FrontDesk,True
230,2025-10-29,21:13:00,S03492,Cafeteria,DBAC,86,CardSwipe,True
231,2025-10-29,19:38:00,S01651,Library,Thode Library,74,MobileApp,True
232,2025-10-29,19:48:00,S01649,Gym,JHE,84,CardSwipe,True
233,2025-10-29,20:05:00,S04806,Library,JHE,74,MobileApp,True
234,2025-10-29,11:49:00,S01832,Gym,DBAC,99,MobileApp,True
235,2025-10-29,09:58:00,S04539,Gym,Thode Library,104,MobileApp,False
236,2025-10-29,16:20:00,S03275,Library,DBAC,110,CardSwipe,False
237,2025-10-29,14:21:00,S04997,Library,ITB,93,FrontDesk,False
238,2025-10-29,11:01:00,S04049,StudyRoom,Mills Library,85,CardSwipe,True
239,2025-10-29,20:29:00,S00185,Library,Thode Library,47,MobileApp,True
240,2025-10-29,12:11:00,S00610,Cafeteria,PGCLL,49,FrontDesk,True
241,2025-10-29,14:03:00,S00946,Cafeteria,PGCLL,77,CardSwipe,False
242,2025-10-29,14:10:00,S00690,StudyRoom,Thode Library,136,FrontDesk,False
243,2025-10-29,14:39:00,S04629,Library,Thode Library,93,MobileApp,False
244,2025-10-29,14:22:00,S04746,Cafeteria,PGCLL,76,FrontDesk,False
245,2025-10-29,14:45:00,S00303,StudyRoom,Mills Library,46,FrontDesk,False
246,2025-10-29,21:42:00,S03351,Library,Mills Library,115,CardSwipe,True
247,2025-10-29,18:37:00,S00373,Library,ITB,115,FrontDesk,True
248,2025-10-29,11:51:00,S02255,Cafeteria,Thode Library,74,MobileApp,True
249,2025-10-29,13:20:00,S01300,Library,Thode Library,133,CardSwipe,True
250,2025-10-29,20:16:00,S03039,Cafeteria,PGCLL,91,FrontDesk,True
251,2025-10-29,12:08:00,S01059,ComputerLab,ITB,62,MobileApp,True
252,2025-10-29,14:32:00,S04240,Library,ITB,107,MobileApp,False
253,2025-10-29,18:00:00,S01183,Library,Mills Library,93,MobileApp,True
254,2025-10-29,21:15:00,S00112,Library,Mills Library,86,CardSwipe,True
255,2025-10-29,20:12:00,S01078,Gym,DBAC,147,FrontDesk,True
256,2025-10-29,13:48:00,S02110,Library,JHE,139,CardSwipe,True
257,2025-10-29,14:37:00,S04064,Cafeteria,PGCLL,109,MobileApp,False
258,2025-10-29,12:36:00,S03446,Library,PGCLL,57,FrontDesk,True
259,2025-10-29,12:56:00,S02593,Gym,ITB,127,FrontDesk,True
260,2025-10-29,18:12:00,S03952,Gym,DBAC,90,FrontDesk,True
261,2025-10-29,22:13:00,S02961,Gym,Mills Library,73,FrontDesk,False
262,2025-10-29,22:52:00,S03587,Cafeteria,PGCLL,52,FrontDesk,False
263,2025-10-29,14:00:00,S01520,Library,Thode Library,110,MobileApp,False
264,2025-10-29,19:41:00,S00640,Gym,PGCLL,69,CardSwipe,True
265,2025-10-29,12:48:00,S04019,Library,Mills Library,130,CardSwipe,True
266,2025-10-29,08:48:00,S00040,Gym,JHE,149,FrontDesk,False
