usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-10-05,08:34:00,S00544,Library,Thode Library,75,CardSwipe,False
2,2025-10-05,21:13:00,S02139,Gym,DBAC,105,MobileApp,True
3,2025-10-05,11:53:00,S02940,StudyRoom,JHE,103,CardSwipe,True
4,2025-10-05,12:54:00,S00234,Library,Mills Library,73,FrontDesk,True
5,2025-10-05,11:47:00,S01136,Library,PGCLL,126,FrontDesk,True
6,2025-10-05,21:04:00,S04654,Library,Mills Library,66,CardSwipe,True
7,2025-10-05,21:09:00,S02860,Gym,Mills Library,189,FrontDesk,True
8,2025-10-05,13:35:00,S04698,Gym,PGCLL,86,FrontDesk,True
9,2025-10-05,21:14:00,S00421,Gym,Thode Library,27,CardSwipe,True
10,2025-10-05,11:47:00,S01925,StudyRoom,Thode Library,60,MobileApp,True
11,2025-10-05,18:38:00,S00360,Cafeteria,PGCLL,49,MobileApp,True
12,2025-10-05,09:39:00,S01955,ComputerLab,PGCLL,100,CardSwipe,False
13,2025-10-05,13:17:00,S01301,Library,PGCLL,99,FrontDesk,True
14,2025-10-05,13:51:00,S04803,ComputerLab,ITB,120,CardSwipe,True
15,2025-10-05,15:20:00,S01348,Library,ITB,68,FrontDesk,False
16,2025-10-05,21:00:00,S01117,Library,JHE,76,CardSwipe,True
17,2025-10-05,20:28:00,S02185,Cafeteria,Thode Library,70,CardSwipe,True
18,2025-10-05,12:25:00,S02165,ComputerLab,ITB,108,CardSwipe,True
19,2025-10-05,11:40:00,S00216,Gym,DBAC,95,FrontDesk,True
20,2025-10-05,12:59:00,S03473,ComputerLab,Thode Library,90,CardSwipe,True
21,2025-10-05,12:42:00,S04704,Library,Mills Library,107,FrontDesk,True
22,2025-10-05,12:34:00,S03998,Gym,JHE,86,FrontDesk,True
23,2025-10-05,16:40:00,S03220,Cafeteria,PGCLL,147,FrontDesk,False
24,2025-10-05,11:01:00,S04774,Library,Mills Library,132,MobileApp,True
25,2025-10-05,13:52:00,S03247,Gym,ITB,56,MobileApp,True
26,2025-10-05,14:11:00,S02272,Gym,ITB,87,FrontDesk,False
27,2025-10-05,13:51:00,S01460,Gym,DBAC,95,FrontDesk,True
28,2025-10-05,08:38:00,S02368,Library,JHE,112,MobileApp,False
29,2025-10-05,13:44:00,S02949,Library,PGCLL,156,CardSwipe,True
30,2025-10-05,18:14:00,S00759,Cafeteria,PGCLL,111,FrontDesk,True
31,2025-10-05,18:04:00,S04281,Cafeteria,ITB,39,FrontDesk,True
32,2025-10-05,18:55:00,S02885,StudyRoom,Mills Library,77,CardSwipe,True
33,2025-10-05,13:35:00,S02818,Gym,ITB,116,MobileApp,True
34,2025-10-05,21:29:00,S01941,Library,Mills Library,70,MobileApp,True
35,2025-10-05,14:21:00,S01707,ComputerLab,JHE,127,CardSwipe,False
36,2025-10-05,10:33:00,S03262,Gym,PGCLL,83,CardSwipe,False
37,2025-10-05,19:33:00,S04490,ComputerLab,JHE,64,MobileApp,True
38,2025-10-05,21:19:00,S03489,ComputerLab,PGCLL,134,FrontDesk,True
39,2025-10-05,11:43:00,S02574,Cafeteria,Thode Library,119,MobileApp,True
40,2025-10-05,19:53:00,S03808,Gym,DBAC,130,CardSwipe,True
41,2025-10-05,12:39:00,S04466,Gym,DBAC,48,FrontDesk,True
42,2025-10-05,19:34:00,S03737,Cafeteria,JHE,42,MobileApp,True
43,2025-10-05,12:43:00,S00541,Gym,DBAC,127,MobileApp,True
44,2025-10-05,11:31:00,S01773,Gym,DBAC,144,CardSwipe,True
45,2025-10-05,10:11:00,S04510,ComputerLab,JHE,123,FrontDesk,False
46,2025-10-05,16:49:00,S02602,Gym,ITB,65,FrontDesk,False
47,2025-10-05,13:28:00,S02462,ComputerLab,PGCLL,98,CardSwipe,True
48,2025-10-05,20:06:00,S01499,Gym,JHE,123,CardSwipe,True
49,2025-10-05,21:49:00,S04022,Library,Mills Library,71,FrontDesk,True
50,2025-10-05,15:25:00,S00144,Library,Thode Library,33,MobileApp,False
51,2025-10-05,11:09:00,S04794,Library,Thode Library,103,CardSwipe,True
52,2025-10-05,12:28:00,S01359,ComputerLab,JHE,106,FrontDesk,True
53,2025-10-05,13:49:00,S00730,Cafeteria,DBAC,75,CardSwipe,True
54,2025-10-05,11:38:00,S00621,Cafeteria,ITB,88,FrontDesk,True
55,2025-10-05,12:41:00,S02995,Cafeteria,JHE,126,MobileApp,True
56,2025-10-05,21:36:00,S00323,Cafeteria,ITB,115,FrontDesk,True
57,2025-10-05,13:14:00,S02605,Cafeteria,JHE,95,CardSwipe,True
58,2025-10-05,11:45:00,S00116,Library,Mills Library,77,CardSwipe,True
59,2025-10-05,19:20:00,S04935,ComputerLab,ITB,96,FrontDesk,True
60,2025-10-05,18:46:00,S03495,StudyRoom,Thode Library,131,MobileApp,True
61,2025-10-05,20:56:00,S01631,Gym,DBAC,115,FrontDesk,True
62,2025-10-05,21:53:00,S02002,Library,PGCLL,142,MobileApp,True
63,2025-10-05,09:00:00,S03570,StudyRoom,PGCLL,98,CardSwipe,False
64,2025-10-05,11:46:00,S00712,ComputerLab,JHE,112,FrontDesk,True
65,2025-10-05,11:19:00,S00497,Library,Mills Library,60,FrontDesk,True
66,2025-10-05,12:42:00,S01074,StudyRoom,ITB,78,FrontDesk,True
67,2025-10-05,18:06:00,S02872,ComputerLab,PGCLL,15,CardSwipe,True
68,2025-10-05,18:59:00,S01215,Gym,DBAC,109,CardSwipe,True
69,2025-10-05,19:40:00,S01733,StudyRoom,JHE,97,MobileApp,True
70,2025-10-05,13:17:00,S01741,ComputerLab,JHE,145,MobileApp,True
71,2025-10-05,19:31:00,S02354,Library,Mills Library,96,MobileApp,True
72,2025-10-05,12:49:00,S02476,Library,Mills Library,15,CardSwipe,True
73,2025-10-05,15:40:00,S03200,StudyRoom,Thode Library,111,CardSwipe,False
74,2025-10-05,20:09:00,S03243,Cafeteria,PGCLL,137,CardSwipe,True
75,2025-10-05,19:44:00,S04797,ComputerLab,DBAC,68,MobileApp,True
76,2025-10-05,19:13:00,S03993,Cafeteria,DBAC,69,CardSwipe,True
77,2025-10-05,17:14:00,S04939,StudyRoom,ITB,113,CardSwipe,False
78,2025-10-05,11:30:00,S04148,StudyRoom,ITB,103,CardSwipe,True
79,2025-10-05,21:46:00,S02342,StudyRoom,Mills Library,71,FrontDesk,True
80,2025-10-05,11:52:00,S01766,Library,Thode Library,54,FrontDesk,True
81,2025-10-05,19:58:00,S04420,Library,Thode Library,82,MobileApp,True
82,2025-10-05,20:43:00,S02159,ComputerLab,ITB,65,FrontDesk,True
83,2025-10-05,09:13:00,S04949,Library,Mills Library,93,FrontDesk,False
84,2025-10-05,20:53:00,S04853,ComputerLab,PGCLL,91,CardSwipe,True
85,2025-10-05,13:52:00,S03076,Library,Mills Library,82,FrontDesk,True
86,2025-10-05,12:41:00,S00062,Gym,DBAC,68,CardSwipe,True
87,2025-10-05,18:37:00,S03546,Gym,DBAC,93,MobileApp,True
88,2025-10-05,21:12:00,S00615,StudyRoom,ITB,112,MobileApp,True
89,2025-10-05,15:53:00,S00438,Gym,Mills Library,68,CardSwipe,False
90,2025-10-05,11:54:00,S02459,ComputerLab,PGCLL,84,CardSwipe,True
91,2025-10-05,20:27:00,S02989,Gym,JHE,50,MobileApp,True
92,2025-10-05,18:36:00,S02524,Gym,DBAC,38,CardSwipe,True
93,2025-10-05,14:33:00,S02374,ComputerLab,ITB,24,FrontDesk,False
94,2025-10-05,12:46:00,S01592,ComputerLab,Thode Library,127,FrontDesk,True
95,2025-10-05,12:59:00,S00857,Gym,JHE,111,CardSwipe,True
96,2025-10-05,13:49:00,S03830,ComputerLab,ITB,91,MobileApp,True
97,2025-10-05,13:18:00,S04494,Gym,DBAC,54,CardSwipe,True
98,2025-10-05,21:32:00,S04107,Library,PGCLL,134,CardSwipe,True
99,2025-10-05,21:28:00,S00415,StudyRoom,JHE,101,FrontDesk,True
100,2025-10-05,19:49:00,S00347,Cafeteria,Thode Library,120,CardSwipe,True
101,2025-10-05,14:11:00,S03579,Library,ITB,90,MobileApp,False
102,2025-10-05,08:31:00,S00113,StudyRoom,JHE,147,FrontDesk,False
103,2025-10-05,09:51:00,S01176,Library,Mills Library,96,MobileApp,False
104,2025-10-05,16:57:00,S00250,StudyRoom,Mills Library,63,FrontDesk,False
105,2025-10-05,11:40:00,S03078,StudyRoom,Mills Library,129,FrontDesk,True
106,2025-10-05,21:00:00,S01362,Library,PGCLL,157,MobileApp,True
107,2025-10-05,11:25:00,S03622,Cafeteria,JHE,42,CardSwipe,True
108,2025-10-05,18:46:00,S02002,Cafeteria,JHE,71,CardSwipe,True
109,2025-10-05,20:03:00,S01748,StudyRoom,DBAC,100,FrontDesk,True
110,2025-10-05,11:44:00,S04239,StudyRoom,Mills Library,109,FrontDesk,True
111,2025-10-05,21:43:00,S01058,ComputerLab,JHE,139,MobileApp,True
112,2025-10-05,19:22:00,S01886,StudyRoom,PGCLL,76,FrontDesk,True
113,2025-10-05,18:00:00,S03541,Library,Thode Library,59,FrontDesk,True
114,2025-10-05,19:24:00,S03212,Gym,DBAC,88,MobileApp,True
115,2025-10-05,12:05:00,S01604,Library,PGCLL,96,CardSwipe,True
116,2025-10-05,14:11:00,S02235,Gym,DBAC,85,CardSwipe,False
117,2025-10-05,18:35:00,S04460,StudyRoom,JHE,79,FrontDesk,True
118,2025-10-05,17:00:00,S00225,Gym,PGCLL,63,CardSwipe,False
119,2025-10-05,19:45:00,S00781,StudyRoom,Thode Library,135,MobileApp,True
120,2025-10-05,12:04:00,S03512,Library,ITB,139,MobileApp,True
121,2025-10-05,19:04:00,S03011,Gym,DBAC,118,FrontDesk,True
122,2025-10-05,09:02:00,S02811,Gym,ITB,120,CardSwipe,False
123,2025-10-05,14:32:00,S01297,ComputerLab,ITB,86,FrontDesk,False
124,2025-10-05,12:14:00,S02922,Library,JHE,172,FrontDesk,True
125,2025-10-05,14:43:00,S02207,Cafeteria,DBAC,81,MobileApp,False
126,2025-10-05,12:35:00,S02172,StudyRoom,ITB,92,CardSwipe,True
127,2025-10-05,11:11:00,S01796,StudyRoom,PGCLL,55,FrontDesk,True
128,2025-10-05,22:19:00,S04997,Gym,JHE,68,CardSwipe,False
129,2025-10-05,14:24:00,S03371,Gym,DBAC,95,CardSwipe,False
130,2025-10-05,14:48:00,S02748,StudyRoom,Thode Library,66,CardSwipe,False
131,2025-10-05,20:16:00,S03612,StudyRoom,Thode Library,88,FrontDesk,True
132,2025-10-05,19:26:00,S01333,Gym,DBAC,103,CardSwipe,True
133,2025-10-05,11:17:00,S00027,ComputerLab,JHE,105,CardSwipe,True
134,2025-10-05,20:43:00,S04896,Cafeteria,PGCLL,76,FrontDesk,True
135,2025-10-05,20:56:00,S03850,Cafeteria,JHE,72,CardSwipe,True
136,2025-10-05,18:02:00,S03501,Library,JHE,63,CardSwipe,True
137,2025-10-05,16:59:00,S01872,Cafeteria,DBAC,102,MobileApp,False
138,2025-10-05,14:30:00,S00686,StudyRoom,JHE,95,MobileApp,False
139,2025-10-05,20:16:00,S02113,Gym,DBAC,59,MobileApp,True
140,2025-10-05,19:51:00,S01338,StudyRoom,PGCLL,98,CardSwipe,True
141,2025-10-05,12:45:00,S04438,StudyRoom,Mills Library,78,FrontDesk,True
142,2025-10-05,17:54:00,S04779,ComputerLab,Mills Library,66,MobileApp,False
143,2025-10-05,18:33:00,S04127,Library,Thode Library,103,MobileApp,True
144,2025-10-05,19:48:00,S03634,StudyRoom,Mills Library,24,FrontDesk,True
145,2025-10-05,18:44:00,S01390,Cafeteria,ITB,76,FrontDesk,True
146,2025-10-05,18:57:00,S02303,Cafeteria,PGCLL,73,MobileApp,True
147,2025-10-05,18:40:00,S04517,Cafeteria,DBAC,78,FrontDesk,True
148,2025-10-05,19:18:00,S00755,Library,Mills Library,107,CardSwipe,True
149,2025-10-05,12:28:00,S02282,StudyRoom,PGCLL,98,CardSwipe,True
150,2025-10-05,19:13:00,S01846,Library,Mills Library,132,FrontDesk,True
151,2025-10-05,09:01:00,S01927,Library,ITB,94,CardSwipe,False
152,2025-10-05,15:39:00,S03490,StudyRoom,Thode Library,99,CardSwipe,False
153,2025-10-05,18:00:00,S04201,Library,Mills Library,123,FrontDesk,True
154,2025-10-05,15:19:00,S02419,ComputerLab,Mills Library,104,FrontDesk,False
155,2025-10-05,13:36:00,S03062,Library,Mills Library,83,FrontDesk,True
156,2025-10-05,20:40:00,S02070,StudyRoom,Thode Library,90,FrontDesk,True
157,2025-10-05,13:23:00,S00591,Cafeteria,Thode Library,62,FrontDesk,True
158,2025-10-05,20:54:00,S00956,Library,Mills Library,136,MobileApp,True
159,2025-10-05,12:33:00,S03944,ComputerLab,PGCLL,80,CardSwipe,True
160,2025-10-05,09:34:00,S03746,Gym,PGCLL,89,MobileApp,False
161,2025-10-05,19:16:00,S04488,StudyRoom,Mills Library,74,MobileApp,True
162,2025-10-05,17:32:00,S03266,Library,JHE,29,MobileApp,False
163,2025-10-05,22:54:00,S01579,Gym,ITB,29,CardSwipe,False
164,2025-10-05,15:45:00,S04020,StudyRoom,PGCLL,123,FrontDesk,False
165,2025-10-05,14:56:00,S04049,Library,Mills Library,61,FrontDesk,False
166,2025-10-05,20:18:00,S01705,ComputerLab,ITB,74,FrontDesk,True
167,2025-10-05,08:11:00,S04901,StudyRoom,JHE,44,MobileApp,False
168,2025-10-05,22:22:00,S03997,StudyRoom,JHE,99,MobileApp,False
169,2025-10-05,11:05:00,S00678,ComputerLab,PGCLL,135,CardSwipe,True
170,2025-10-05,19:19:00,S00567,StudyRoom,JHE,109,FrontDesk,True
171,2025-10-05,10:19:00,S02222,Cafeteria,ITB,68,MobileApp,False
172,2025-10-05,19:53:00,S03770,Library,PGCLL,126,FrontDesk,True
173,2025-10-05,11:02:00,S01986,Library,Mills Library,106,CardSwipe,True
174,2025-10-05,21:25:00,S02456,StudyRoom,ITB,69,MobileApp,True
175,2025-10-05,18:13:00,S00847,Gym,ITB,38,MobileApp,True
176,2025-10-05,12:32:00,S00872,Library,JHE,68,MobileApp,True
177,2025-10-05,12:40:00,S00118,Cafeteria,ITB,89,FrontDesk,True
178,2025-10-05,14:43:00,S01061,Cafeteria,PGCLL,80,MobileApp,False
179,2025-10-05,21:32:00,S00720,StudyRoom,ITB,112,FrontDesk,True
180,2025-10-05,18:07:00,S00565,Library,JHE,75,FrontDesk,True
181,2025-10-05,12:09:00,S00548,Library,Mills Library,74,FrontDesk,True
182,2025-10-05,12:41:00,S02536,Library,ITB,120,FrontDesk,True
183,2025-10-05,14:01:00,S01539,Gym,DBAC,80,CardSwipe,False
184,2025-10-05,20:55:00,S04012,ComputerLab,PGCLL,61,CardSwipe,True
185,2025-10-05,14:59:00,S01354,Cafeteria,DBAC,120,MobileApp,False
186,2025-10-05,12:06:00,S00233,StudyRoom,ITB,80,FrontDesk,True
