usage_id,usage_date,usage_time,student_id,resource_type,building_name,duration_minutes,checkin_method,is_peak_time
1,2025-11-20,21:59:00,S01593,Cafeteria,ITB,81,FrontDesk,True
2,2025-11-20,19:42:00,S01382,Library,ITB,48,FrontDesk,True
3,2025-11-20,08:20:00,S03850,ComputerLab,ITB,94,MobileApp,False
4,2025-11-20,21:38:00,S02491,StudyRoom,Mills Library,50,CardSwipe,True
5,2025-11-20,13:04:00,S02473,Gym,DBAC,84,CardSwipe,True
6,2025-11-20,12:47:00,S02912,StudyRoom,ITB,113,MobileApp,True
7,2025-11-20,18:50:00,S03686,ComputerLab,Thode Library,70,CardSwipe,True
8,2025-11-20,21:13:00,S00607,StudyRoom,Thode Library,69,CardSwipe,True
9,2025-11-20,11:16:00,S00009,Gym,JHE,45,FrontDesk,True
10,2025-11-20,12:01:00,S04085,Library,Thode Library,115,FrontDesk,True
11,2025-11-20,20:40:00,S01380,StudyRoom,ITB,122,CardSwipe,True
12,2025-11-20,19:26:00,S00652,Cafeteria,DBAC,113,FrontDesk,True
13,2025-11-20,13:41:00,S00468,ComputerLab,ITB,111,CardSwipe,True
14,2025-11-20,19:30:00,S00641,Cafeteria,JHE,74,CardSwipe,True
15,2025-11-20,19:03:00,S01815,StudyRoom,Thode Library,98,FrontDesk,True
16,2025-11-20,08:48:00,S03322,Gym,ITB,83,FrontDesk,False
17,2025-11-20,09:09:00,S03726,Gym,JHE,84,MobileApp,False
18,2025-11-20,20:07:00,S01590,StudyRoom,ITB,77,MobileApp,True
19,2025-11-20,18:07:00,S01781,ComputerLab,JHE,141,MobileApp,True
20,2025-11-20,09:18:00,S00325,ComputerLab,DBAC,89,MobileApp,False
21,2025-11-20,11:02:00,S02430,ComputerLab,JHE,113,MobileApp,True
22,2025-11-20,14:54:00,S02100,Library,ITB,115,FrontDesk,False
23,2025-11-20,21:27:00,S02523,ComputerLab,JHE,84,MobileApp,True
24,2025-11-20,19:59:00,S03947,Library,Mills Library,94,FrontDesk,True
25,2025-11-20,13:21:00,S00373,Gym,JHE,128,CardSwipe,True
26,2025-11-20,10:59:00,S02149,StudyRoom,Mills Library,59,FrontDesk,False
27,2025-11-20,14:55:00,S04038,Library,Thode Library,70,FrontDesk,False
28,2025-11-20,11:21:00,S01554,Library,Mills Library,84,FrontDesk,True
29,2025-11-20,13:31:00,S03871,Library,Mills Library,93,CardSwipe,True
30,2025-11-20,11:11:00,S04260,Library,Mills Library,127,MobileApp,True
31,2025-11-20,14:08:00,S03747,Library,PGCLL,96,CardSwipe,False
32,2025-11-20,19:09:00,S01585,StudyRoom,DBAC,116,FrontDesk,True
33,2025-11-20,11:27:00,S04695,Library,Mills Library,66,CardSwipe,True
34,2025-11-20,12:11:00,S02140,Library,JHE,91,MobileApp,True
35,2025-11-20,16:53:00,S02100,Library,JHE,61,FrontDesk,False
36,2025-11-20,09:05:00,S01042,Library,JHE,112,CardSwipe,False
37,2025-11-20,14:41:00,S04235,StudyRoom,ITB,66,MobileApp,False
38,2025-11-20,14:35:00,S04085,Library,DBAC,70,FrontDesk,False
39,2025-11-20,13:03:00,S02396,StudyRoom,Mills Library,133,MobileApp,True
40,2025-11-20,19:54:00,S03719,ComputerLab,JHE,100,FrontDesk,True
41,2025-11-20,17:50:00,S02069,Library,PGCLL,37,MobileApp,False
42,2025-11-20,16:58:00,S03780,Cafeteria,PGCLL,103,MobileApp,False
43,2025-11-20,12:08:00,S00686,ComputerLab,PGCLL,64,FrontDesk,True
44,2025-11-20,11:17:00,S02292,Cafeteria,Thode Library,146,CardSwipe,True
45,2025-11-20,11:43:00,S00956,Library,Thode Library,121,CardSwipe,True
46,2025-11-20,16:33:00,S04607,Gym,DBAC,55,FrontDesk,False
47,2025-11-20,21:49:00,S00922,ComputerLab,Mills Library,64,MobileApp,True
48,2025-11-20,11:06:00,S01971,Gym,DBAC,43,FrontDesk,True
49,2025-11-20,11:20:00,S02518,Library,Thode Library,110,MobileApp,True
50,2025-11-20,13:32:00,S00841,ComputerLab,ITB,129,FrontDesk,True
51,2025-11-20,12:40:00,S03585,Gym,Thode Library,66,FrontDesk,True
52,2025-11-20,14:42:00,S01485,Library,Thode Library,70,FrontDesk,False
53,2025-11-20,13:38:00,S03866,Library,PGCLL,84,MobileApp,True
54,2025-11-20,14:59:00,S02050,Gym,ITB,113,FrontDesk,False
55,2025-11-20,18:31:00,S04795,Gym,DBAC,125,MobileApp,True
56,2025-11-20,11:51:00,S04854,StudyRoom,Mills Library,126,FrontDesk,True
57,2025-11-20,22:59:00,S02446,Library,JHE,133,CardSwipe,False
58,2025-11-20,19:31:00,S01059,Cafeteria,PGCLL,97,FrontDesk,True
59,2025-11-20,20:16:00,S02524,Cafeteria,JHE,68,FrontDesk,True
60,2025-11-20,11:47:00,S04027,Library,Thode Library,121,MobileApp,True
61,2025-11-20,11:33:00,S04824,Library,Thode Library,39,CardSwipe,True
62,2025-11-20,19:12:00,S00262,Library,Mills Library,70,CardSwipe,True
63,2025-11-20,19:06:00,S00216,ComputerLab,JHE,96,CardSwipe,True
64,2025-11-20,19:50:00,S03054,Library,Mills Library,83,CardSwipe,True
65,2025-11-20,21:45:00,S04136,ComputerLab,PGCLL,115,MobileApp,True
66,2025-11-20,11:16:00,S01186,Library,ITB,42,FrontDesk,True
67,2025-11-20,15:55:00,S01805,Library,Thode Library,58,CardSwipe,False
68,2025-11-20,16:53:00,S00147,StudyRoom,DBAC,86,CardSwipe,False
69,2025-11-20,12:19:00,S01051,ComputerLab,Thode Library,108,MobileApp,True
70,2025-11-20,15:59:00,S04477,Gym,DBAC,133,MobileApp,False
71,2025-11-20,13:00:00,S04883,Gym,DBAC,60,FrontDesk,True
72,2025-11-20,20:42:00,S00681,Library,ITB,116,MobileApp,True
73,2025-11-20,17:25:00,S01119,Cafeteria,DBAC,47,MobileApp,False
74,2025-11-20,12:41:00,S02320,Gym,DBAC,71,CardSwipe,True
75,2025-11-20,11:21:00,S00657,Library,Mills Library,82,CardSwipe,True
76,2025-11-20,18:06:00,S00057,Cafeteria,Mills Library,68,CardSwipe,True
77,2025-11-20,08:45:00,S04729,StudyRoom,ITB,97,FrontDesk,False
78,2025-11-20,13:33:00,S03709,StudyRoom,ITB,52,MobileApp,True
79,2025-11-20,12:25:00,S04976,Library,Thode Library,77,FrontDesk,True
80,2025-11-20,09:54:00,S01334,Library,Thode Library,89,MobileApp,False
81,2025-11-20,18:06:00,S01577,ComputerLab,PGCLL,113,CardSwipe,True
82,2025-11-20,11:35:00,S04928,Gym,DBAC,59,FrontDesk,True
83,2025-11-20,09:55:00,S02418,Library,JHE,119,MobileApp,False
84,2025-11-20,09:34:00,S00859,Library,Thode Library,101,CardSwipe,False
85,2025-11-20,11:31:00,S04282,Library,PGCLL,70,MobileApp,True
86,2025-11-20,11:06:00,S04051,Library,DBAC,87,FrontDesk,True
87,2025-11-20,09:17:00,S01998,ComputerLab,PGCLL,106,MobileApp,False
88,2025-11-20,12:24:00,S04445,ComputerLab,ITB,116,MobileApp,True
89,2025-11-20,17:14:00,S00951,Gym,DBAC,83,MobileApp,False
90,2025-11-20,15:36:00,S00297,StudyRoom,Thode Library,109,CardSwipe,False
91,2025-11-20,17:32:00,S00983,Cafeteria,ITB,106,CardSwipe,False
92,2025-11-20,09:14:00,S04583,ComputerLab,ITB,97,FrontDesk,False
93,2025-11-20,11:15:00,S03731,Gym,DBAC,84,CardSwipe,True
94,2025-11-20,17:24:00,S03576,Gym,DBAC,56,FrontDesk,False
95,2025-11-20,12:31:00,S01224,Cafeteria,ITB,48,FrontDesk,True
96,2025-11-20,20:53:00,S03952,StudyRoom,Thode Library,71,CardSwipe,True
97,2025-11-20,12:27:00,S01059,Library,JHE,92,MobileApp,True
98,2025-11-20,19:20:00,S01536,StudyRoom,Mills Library,54,MobileApp,True
99,2025-11-20,20:56:00,S03981,StudyRoom,JHE,127,FrontDesk,True
100,2025-11-20,18:55:00,S02737,ComputerLab,DBAC,139,FrontDesk,True
101,2025-11-20,20:18:00,S04081,Library,Thode Library,106,FrontDesk,True
102,2025-11-20,22:32:00,S00794,Library,Mills Library,47,CardSwipe,False
103,2025-11-20,12:12:00,S02205,Cafeteria,ITB,85,MobileApp,True
104,2025-11-20,18:01:00,S03628,Library,PGCLL,78,CardSwipe,True
105,2025-11-20,13:28:00,S04533,Gym,ITB,169,MobileApp,True
106,2025-11-20,17:46:00,S01315,Gym,Thode Library,91,CardSwipe,False
107,2025-11-20,14:52:00,S02636,Gym,ITB,118,MobileApp,False
108,2025-11-20,08:59:00,S02029,Library,DBAC,98,CardSwipe,False
109,2025-11-20,11:24:00,S00103,Library,Mills Library,112,MobileApp,True
110,2025-11-20,21:45:00,S00903,ComputerLab,Thode Library,111,CardSwipe,True
111,2025-11-20,08:25:00,S02226,Library,JHE,111,CardSwipe,False
112,2025-11-20,20:15:00,S04974,Library,PGCLL,77,MobileApp,True
113,2025-11-20,20:41:00,S04480,StudyRoom,ITB,73,CardSwipe,True
114,2025-11-20,17:35:00,S00429,Library,Mills Library,97,CardSwipe,False
115,2025-11-20,14:28:00,S03921,Gym,ITB,51,MobileApp,False
116,2025-11-20,18:40:00,S02838,Library,Mills Library,79,MobileApp,True
117,2025-11-20,20:32:00,S04393,Library,JHE,129,MobileApp,True
118,2025-11-20,18:31:00,S03487,Gym,JHE,85,MobileApp,True
119,2025-11-20,13:09:00,S02086,Library,JHE,116,CardSwipe,True
120,2025-11-20,12:18:00,S01866,Library,DBAC,81,MobileApp,True
121,2025-11-20,14:16:00,S02461,Library,ITB,94,MobileApp,False
122,2025-11-20,22:13:00,S03126,Cafeteria,PGCLL,85,MobileApp,False
123,2025-11-20,20:35:00,S00856,Library,Mills Library,63,CardSwipe,True
124,2025-11-20,19:28:00,S00267,Gym,JHE,90,CardSwipe,True
125,2025-11-20,18:53:00,S04201,Cafeteria,ITB,115,CardSwipe,True
